y_true,y_pred,neutral,positive,negative
2,0.0,0.99307,0.00123,0.0057
1,0.0,0.99609,0.00162,0.0023
0,0.0,0.99411,0.00105,0.00483
1,0.0,0.98239,0.01248,0.00513
0,0.0,0.88672,0.11008,0.0032
0,0.0,0.98593,0.0126,0.00147
0,0.0,0.99382,0.00256,0.00363
2,0.0,0.9953,0.00185,0.00285
1,0.0,0.96422,0.03428,0.0015
0,0.0,0.99293,0.005,0.00206
1,0.0,0.97743,0.02122,0.00136
0,0.0,0.99486,0.00108,0.00406
0,0.0,0.99445,0.00236,0.00319
1,0.0,0.99376,0.0012,0.00503
0,0.0,0.99525,0.00144,0.00331
1,0.0,0.99402,0.00391,0.00207
1,0.0,0.99522,0.00206,0.00273
1,0.0,0.99577,0.00169,0.00253
1,0.0,0.99418,0.00439,0.00143
2,0.0,0.99125,0.00101,0.00774
2,0.0,0.99542,0.00152,0.00306
1,0.0,0.99601,0.0023,0.00169
2,0.0,0.98809,0.00092,0.01099
2,0.0,0.98179,0.00079,0.01742
2,0.0,0.97935,0.00219,0.01846
1,0.0,0.98546,0.00632,0.00822
2,0.0,0.99219,0.00145,0.00635
0,0.0,0.93422,0.00093,0.06484
0,0.0,0.99496,0.00121,0.00383
1,0.0,0.99524,0.00183,0.00294
1,0.0,0.99459,0.00251,0.0029
1,0.0,0.99491,0.00402,0.00107
0,0.0,0.98391,0.00156,0.01453
0,0.0,0.99533,0.00342,0.00125
0,0.0,0.984,0.01342,0.00259
0,0.0,0.97094,0.00468,0.02438
0,0.0,0.99311,0.00146,0.00543
0,0.0,0.58157,0.00269,0.41574
1,0.0,0.99516,0.00339,0.00146
0,0.0,0.98534,0.01118,0.00349
0,0.0,0.99537,0.00229,0.00234
1,0.0,0.98963,0.0094,0.00097
0,0.0,0.98779,0.01085,0.00136
2,0.0,0.92091,0.00448,0.07461
0,0.0,0.99484,0.00292,0.00224
0,0.0,0.99441,0.00158,0.00401
1,0.0,0.99553,0.00147,0.003
1,0.0,0.99492,0.001,0.00409
0,0.0,0.97855,0.0189,0.00255
1,0.0,0.99463,0.00149,0.00388
0,2.0,0.4238,0.00417,0.57203
0,0.0,0.9953,0.00263,0.00207
1,0.0,0.99434,0.0015,0.00415
0,0.0,0.99495,0.00133,0.00372
0,0.0,0.9871,0.01111,0.0018
1,0.0,0.99481,0.00392,0.00127
2,0.0,0.96674,0.00088,0.03238
0,0.0,0.98869,0.00365,0.00766
0,0.0,0.99671,0.00147,0.00182
0,0.0,0.98208,0.00243,0.01548
0,0.0,0.94775,0.04134,0.01091
0,0.0,0.99536,0.00315,0.00149
0,0.0,0.986,0.00164,0.01236
0,0.0,0.98721,0.00151,0.01129
1,0.0,0.99211,0.00486,0.00303
0,0.0,0.9811,0.00197,0.01693
0,0.0,0.99352,0.00115,0.00533
0,0.0,0.93502,0.00088,0.0641
0,0.0,0.99182,0.0014,0.00678
1,0.0,0.99644,0.00149,0.00207
0,0.0,0.98481,0.0011,0.0141
0,0.0,0.99593,0.00123,0.00285
0,0.0,0.99304,0.00194,0.00502
1,0.0,0.99529,0.00321,0.0015
0,0.0,0.99306,0.00194,0.005
2,0.0,0.99284,0.00122,0.00594
1,0.0,0.99394,0.00423,0.00183
0,0.0,0.99461,0.00153,0.00386
0,0.0,0.97538,0.00147,0.02314
0,0.0,0.98629,0.00109,0.01263
1,0.0,0.99442,0.00443,0.00115
0,0.0,0.99581,0.00299,0.0012
0,0.0,0.99225,0.00638,0.00138
0,0.0,0.97911,0.00083,0.02006
0,0.0,0.99605,0.00091,0.00304
1,0.0,0.97872,0.01269,0.00859
0,0.0,0.87725,0.0066,0.11615
1,0.0,0.99098,0.00146,0.00756
0,0.0,0.9934,0.00139,0.00521
2,0.0,0.99555,0.00129,0.00316
0,0.0,0.99619,0.00226,0.00155
1,0.0,0.99606,0.00221,0.00172
2,0.0,0.98473,0.00086,0.01441
1,0.0,0.99281,0.00512,0.00207
1,0.0,0.9962,0.0014,0.00241
0,0.0,0.99529,0.00199,0.00272
1,0.0,0.99157,0.00746,0.00097
1,0.0,0.99628,0.00167,0.00205
1,0.0,0.99469,0.00109,0.00421
0,0.0,0.98643,0.001,0.01258
0,0.0,0.98926,0.00116,0.00958
1,0.0,0.99242,0.00464,0.00294
1,0.0,0.99488,0.00259,0.00253
0,0.0,0.98195,0.00798,0.01007
0,0.0,0.90207,0.0036,0.09433
1,0.0,0.99505,0.00126,0.00369
0,0.0,0.99096,0.00333,0.00571
1,0.0,0.99582,0.00185,0.00234
0,0.0,0.9947,0.00122,0.00407
0,0.0,0.84332,0.00143,0.15525
0,0.0,0.99489,0.00165,0.00346
1,0.0,0.99544,0.00288,0.00169
2,0.0,0.994,0.0011,0.0049
0,0.0,0.96199,0.00201,0.036
1,0.0,0.99311,0.00483,0.00206
0,0.0,0.9955,0.00152,0.00298
0,0.0,0.98839,0.00106,0.01055
1,0.0,0.98843,0.0058,0.00578
2,0.0,0.99578,0.00148,0.00274
0,0.0,0.99444,0.00389,0.00167
0,0.0,0.97205,0.00125,0.0267
0,0.0,0.99228,0.00663,0.00109
0,0.0,0.98649,0.00167,0.01183
0,0.0,0.99254,0.00206,0.0054
0,0.0,0.989,0.00377,0.00723
1,0.0,0.99403,0.00114,0.00483
1,0.0,0.994,0.00403,0.00197
0,0.0,0.98763,0.00197,0.0104
1,0.0,0.99574,0.00167,0.0026
1,0.0,0.98214,0.0146,0.00326
0,0.0,0.98981,0.00243,0.00776
0,0.0,0.99572,0.00103,0.00325
0,0.0,0.94077,0.00359,0.05564
1,0.0,0.99466,0.00259,0.00274
0,0.0,0.99563,0.0023,0.00207
2,0.0,0.98927,0.00095,0.00978
0,0.0,0.99398,0.00483,0.0012
1,0.0,0.9944,0.00368,0.00192
0,0.0,0.99264,0.00079,0.00657
0,0.0,0.81399,0.17505,0.01096
0,0.0,0.99449,0.00102,0.00449
1,0.0,0.97611,0.00195,0.02195
1,0.0,0.98892,0.004,0.00708
0,0.0,0.9945,0.00301,0.0025
0,0.0,0.99172,0.00299,0.00529
1,0.0,0.99557,0.00286,0.00157
2,0.0,0.99128,0.00097,0.00775
0,0.0,0.74538,0.00264,0.25199
1,0.0,0.99578,0.0019,0.00232
1,0.0,0.98883,0.00188,0.00928
0,0.0,0.99548,0.0015,0.00302
0,0.0,0.72471,0.26885,0.00644
1,0.0,0.99529,0.00201,0.0027
1,0.0,0.99323,0.00193,0.00483
0,0.0,0.94152,0.00192,0.05656
1,0.0,0.89818,0.10024,0.00158
1,0.0,0.99462,0.00397,0.00141
1,0.0,0.98859,0.00781,0.0036
1,0.0,0.97518,0.01983,0.00499
0,0.0,0.94211,0.00116,0.05673
0,0.0,0.98732,0.00102,0.01166
0,0.0,0.9292,0.00281,0.06799
1,0.0,0.9961,0.00192,0.00198
0,0.0,0.99392,0.00457,0.00152
0,0.0,0.99109,0.00776,0.00115
0,0.0,0.99512,0.0025,0.00238
0,0.0,0.99598,0.00226,0.00176
0,0.0,0.99292,0.00319,0.00389
1,0.0,0.99556,0.00105,0.00338
0,0.0,0.99626,0.00117,0.00257
1,0.0,0.99102,0.00296,0.00602
0,0.0,0.98645,0.01057,0.00298
1,0.0,0.99492,0.00343,0.00165
0,0.0,0.99058,0.00071,0.00871
0,0.0,0.99383,0.00479,0.00138
0,0.0,0.99605,0.00187,0.00209
1,0.0,0.9949,0.00239,0.00271
1,0.0,0.9961,0.00184,0.00206
1,0.0,0.99479,0.00145,0.00377
0,0.0,0.99073,0.00106,0.0082
1,0.0,0.99226,0.0061,0.00164
0,0.0,0.99192,0.00563,0.00245
0,0.0,0.9865,0.00094,0.01256
0,0.0,0.9938,0.00204,0.00416
0,0.0,0.98877,0.00376,0.00746
2,0.0,0.96682,0.00154,0.03164
1,0.0,0.99312,0.00163,0.00525
1,0.0,0.99495,0.00329,0.00175
1,0.0,0.99082,0.00457,0.00462
0,0.0,0.99578,0.00187,0.00236
0,0.0,0.99527,0.00133,0.0034
0,0.0,0.98782,0.00237,0.00981
1,0.0,0.98762,0.00091,0.01147
1,1.0,0.15586,0.8415,0.00264
1,0.0,0.9918,0.00268,0.00551
1,0.0,0.99561,0.00151,0.00288
0,0.0,0.9952,0.00339,0.0014
2,0.0,0.97866,0.00079,0.02055
0,0.0,0.99255,0.00416,0.00329
0,0.0,0.9959,0.00159,0.00251
2,0.0,0.99192,0.00116,0.00692
0,0.0,0.99558,0.00113,0.00329
0,0.0,0.9949,0.00181,0.00329
0,0.0,0.96337,0.03533,0.0013
0,0.0,0.98836,0.00075,0.01089
2,0.0,0.93515,0.00437,0.06047
0,0.0,0.98875,0.00293,0.00832
1,0.0,0.99511,0.00212,0.00277
0,0.0,0.98725,0.00261,0.01015
1,0.0,0.99289,0.00192,0.00519
1,0.0,0.99204,0.00311,0.00486
0,0.0,0.995,0.00188,0.00312
1,0.0,0.9962,0.00192,0.00188
1,0.0,0.99396,0.00491,0.00113
1,0.0,0.99356,0.00403,0.00241
1,0.0,0.99661,0.00115,0.00223
1,0.0,0.99472,0.00286,0.00242
1,0.0,0.99213,0.00115,0.00672
2,0.0,0.96307,0.01287,0.02405
0,0.0,0.99537,0.0014,0.00322
0,0.0,0.99153,0.00107,0.0074
1,0.0,0.99632,0.00183,0.00185
1,0.0,0.99454,0.00417,0.00129
0,0.0,0.98637,0.0017,0.01192
1,0.0,0.99253,0.00169,0.00578
0,0.0,0.99348,0.00095,0.00556
2,0.0,0.75139,0.00366,0.24495
2,0.0,0.97053,0.00103,0.02845
1,0.0,0.98679,0.00634,0.00687
2,0.0,0.99487,0.00174,0.00339
0,0.0,0.94795,0.00238,0.04967
1,0.0,0.99535,0.00177,0.00288
0,0.0,0.99474,0.00275,0.00251
1,0.0,0.99241,0.00234,0.00525
1,0.0,0.99197,0.0027,0.00533
0,0.0,0.99644,0.0015,0.00205
1,0.0,0.99632,0.00198,0.0017
0,0.0,0.98803,0.00312,0.00886
0,0.0,0.99355,0.00202,0.00443
0,0.0,0.99033,0.00637,0.00331
1,0.0,0.99176,0.00192,0.00631
0,0.0,0.99273,0.00464,0.00263
0,0.0,0.99453,0.00098,0.00448
1,0.0,0.99147,0.00725,0.00128
0,0.0,0.99619,0.00148,0.00233
1,0.0,0.97605,0.00151,0.02244
2,0.0,0.99126,0.00087,0.00787
2,0.0,0.99495,0.00116,0.00389
1,0.0,0.99507,0.00234,0.00259
0,0.0,0.99213,0.00121,0.00666
0,0.0,0.99424,0.00352,0.00224
0,0.0,0.99056,0.00788,0.00156
2,0.0,0.98952,0.00171,0.00878
2,0.0,0.9926,0.00151,0.00589
1,0.0,0.99271,0.00614,0.00115
2,0.0,0.99455,0.00114,0.00431
1,0.0,0.99323,0.00545,0.00131
1,0.0,0.99591,0.00231,0.00178
0,0.0,0.99607,0.00214,0.00179
2,0.0,0.99462,0.00136,0.00402
1,0.0,0.99543,0.00157,0.00301
1,0.0,0.99517,0.00164,0.00319
1,1.0,0.06346,0.93542,0.00112
1,0.0,0.9957,0.0022,0.0021
0,0.0,0.9883,0.00524,0.00645
1,0.0,0.99615,0.00167,0.00218
2,0.0,0.99207,0.00114,0.00679
0,0.0,0.995,0.00366,0.00134
0,0.0,0.99461,0.00179,0.00361
0,0.0,0.995,0.00102,0.00398
1,0.0,0.98968,0.00356,0.00676
1,0.0,0.98889,0.00142,0.00969
1,0.0,0.98594,0.00706,0.007
0,0.0,0.99496,0.00149,0.00355
0,0.0,0.99501,0.00386,0.00113
0,0.0,0.99556,0.00263,0.00182
0,0.0,0.98975,0.00882,0.00143
0,0.0,0.99149,0.0034,0.00511
0,0.0,0.99328,0.00215,0.00457
0,0.0,0.996,0.00198,0.00203
1,0.0,0.99438,0.00169,0.00392
0,0.0,0.99434,0.00429,0.00137
2,0.0,0.99634,0.00115,0.00251
0,0.0,0.98904,0.00104,0.00992
1,0.0,0.99365,0.00517,0.00117
0,0.0,0.9948,0.00158,0.00363
0,0.0,0.99615,0.001,0.00285
0,0.0,0.99555,0.00149,0.00296
0,0.0,0.9919,0.0056,0.0025
0,0.0,0.99545,0.00341,0.00115
0,0.0,0.99614,0.00146,0.0024
0,0.0,0.99533,0.00109,0.00359
1,0.0,0.98768,0.00204,0.01028
1,0.0,0.99563,0.00123,0.00314
0,0.0,0.98609,0.00355,0.01036
1,0.0,0.70384,0.29447,0.00169
0,0.0,0.98699,0.00225,0.01075
0,0.0,0.97178,0.00134,0.02688
0,0.0,0.9807,0.00086,0.01844
0,0.0,0.9954,0.00253,0.00208
1,0.0,0.95573,0.04305,0.00122
1,0.0,0.99365,0.00515,0.0012
0,0.0,0.99434,0.00399,0.00167
0,0.0,0.99568,0.00116,0.00317
0,0.0,0.99089,0.00195,0.00716
0,0.0,0.99585,0.0018,0.00235
0,0.0,0.9718,0.00622,0.02198
0,0.0,0.98914,0.00448,0.00639
0,0.0,0.98864,0.00113,0.01024
0,0.0,0.98161,0.0038,0.01459
1,0.0,0.99617,0.00228,0.00155
1,0.0,0.99542,0.00334,0.00124
2,0.0,0.87447,0.00095,0.12459
1,0.0,0.99465,0.0042,0.00115
1,0.0,0.98565,0.00092,0.01344
1,0.0,0.88275,0.11537,0.00189
1,0.0,0.99333,0.00493,0.00173
2,0.0,0.90175,0.00088,0.09737
2,0.0,0.98822,0.0023,0.00948
1,0.0,0.98511,0.00973,0.00515
0,0.0,0.99426,0.00352,0.00222
1,0.0,0.98974,0.00338,0.00688
2,0.0,0.99124,0.00255,0.00621
0,0.0,0.99197,0.00131,0.00673
0,0.0,0.93862,0.00377,0.05761
1,0.0,0.99645,0.00223,0.00132
0,0.0,0.97882,0.00287,0.01831
0,0.0,0.99591,0.00222,0.00186
0,0.0,0.9853,0.00225,0.01246
0,0.0,0.99466,0.00434,0.00099
2,0.0,0.86238,0.00265,0.13497
0,0.0,0.99564,0.00213,0.00223
0,0.0,0.98026,0.00253,0.01721
0,0.0,0.99418,0.00246,0.00336
1,0.0,0.9959,0.00237,0.00173
0,0.0,0.92736,0.0044,0.06823
1,0.0,0.99289,0.00513,0.00197
2,0.0,0.98583,0.00067,0.0135
1,0.0,0.96859,0.03031,0.0011
0,0.0,0.9942,0.00294,0.00286
0,0.0,0.9926,0.00236,0.00504
2,0.0,0.98406,0.00278,0.01316
0,0.0,0.97952,0.01494,0.00554
1,0.0,0.99448,0.00301,0.00251
0,0.0,0.94789,0.001,0.0511
2,0.0,0.98951,0.00128,0.00921
0,0.0,0.9922,0.00229,0.00551
0,0.0,0.98846,0.00237,0.00917
2,0.0,0.98323,0.00236,0.01441
1,0.0,0.99483,0.00112,0.00404
2,0.0,0.99601,0.00109,0.0029
0,0.0,0.99473,0.00329,0.00197
1,0.0,0.99647,0.00159,0.00193
0,0.0,0.99219,0.00105,0.00676
1,0.0,0.99259,0.00129,0.00612
2,0.0,0.99282,0.00115,0.00603
0,0.0,0.99069,0.00194,0.00737
0,0.0,0.99474,0.00371,0.00154
0,0.0,0.92394,0.07379,0.00227
0,0.0,0.9921,0.00195,0.00596
1,0.0,0.99501,0.00327,0.00172
2,0.0,0.99331,0.0023,0.00439
1,0.0,0.99161,0.00429,0.0041
2,0.0,0.99395,0.00135,0.0047
2,0.0,0.90557,0.00252,0.09191
1,0.0,0.99572,0.00256,0.00172
0,0.0,0.99425,0.00432,0.00143
0,0.0,0.97458,0.00064,0.02478
2,0.0,0.95043,0.00099,0.04858
2,0.0,0.99248,0.00125,0.00627
2,0.0,0.98641,0.00074,0.01285
1,0.0,0.97676,0.02216,0.00108
1,0.0,0.9947,0.00421,0.00109
0,0.0,0.99588,0.00149,0.00263
1,0.0,0.99571,0.0025,0.00179
2,0.0,0.98891,0.00138,0.00972
2,0.0,0.99477,0.00088,0.00435
0,0.0,0.9948,0.00361,0.0016
0,0.0,0.99344,0.00114,0.00542
0,0.0,0.98758,0.00077,0.01164
1,0.0,0.99559,0.0014,0.00301
0,0.0,0.97659,0.00072,0.02269
0,0.0,0.99578,0.00197,0.00225
2,0.0,0.98781,0.0011,0.01109
0,0.0,0.94281,0.00195,0.05524
2,0.0,0.98952,0.00094,0.00954
2,0.0,0.97633,0.00087,0.0228
2,0.0,0.97215,0.00316,0.02469
1,0.0,0.99495,0.00137,0.00368
1,0.0,0.99455,0.00268,0.00277
0,0.0,0.995,0.00235,0.00265
1,0.0,0.99368,0.00403,0.00228
2,0.0,0.92603,0.0011,0.07286
1,0.0,0.99364,0.00428,0.00207
0,0.0,0.97892,0.00158,0.0195
1,0.0,0.98017,0.01743,0.00239
2,0.0,0.99406,0.00104,0.0049
1,0.0,0.99486,0.00329,0.00186
2,0.0,0.99346,0.00109,0.00545
2,0.0,0.95648,0.00284,0.04068
1,0.0,0.99407,0.00313,0.0028
2,0.0,0.98589,0.0016,0.01251
1,0.0,0.58592,0.40728,0.00679
1,0.0,0.99251,0.00529,0.0022
0,0.0,0.99634,0.00171,0.00195
1,0.0,0.99314,0.00474,0.00212
0,0.0,0.99622,0.00159,0.00219
2,0.0,0.99366,0.00127,0.00507
1,0.0,0.99575,0.00267,0.00158
1,0.0,0.98107,0.01795,0.00097
0,0.0,0.9543,0.0261,0.0196
0,0.0,0.96803,0.02648,0.00549
0,0.0,0.99578,0.00254,0.00168
2,0.0,0.8388,0.00186,0.15934
0,0.0,0.99009,0.00315,0.00675
1,0.0,0.99451,0.00353,0.00196
0,0.0,0.99382,0.00088,0.0053
0,0.0,0.99561,0.00132,0.00307
0,0.0,0.98644,0.00265,0.01091
0,0.0,0.99248,0.00076,0.00676
1,0.0,0.99353,0.00332,0.00315
1,0.0,0.99398,0.00236,0.00366
0,0.0,0.99551,0.00271,0.00179
1,0.0,0.99062,0.00292,0.00647
0,0.0,0.99593,0.00227,0.0018
0,0.0,0.98049,0.00502,0.01449
1,0.0,0.99316,0.00531,0.00153
1,0.0,0.98609,0.0064,0.00751
0,0.0,0.97642,0.00105,0.02254
1,0.0,0.99186,0.00526,0.00287
0,0.0,0.99373,0.00184,0.00443
0,0.0,0.99235,0.00105,0.0066
0,0.0,0.99569,0.00259,0.00172
0,0.0,0.99484,0.00123,0.00393
1,0.0,0.99489,0.00239,0.00272
1,0.0,0.99524,0.00335,0.00141
0,0.0,0.98614,0.00229,0.01157
1,0.0,0.93849,0.04098,0.02053
0,0.0,0.99436,0.0013,0.00434
1,0.0,0.9448,0.0036,0.0516
0,0.0,0.99169,0.00306,0.00525
1,0.0,0.99432,0.00193,0.00376
1,0.0,0.98169,0.00943,0.00888
0,0.0,0.99509,0.00256,0.00235
0,0.0,0.99565,0.00185,0.0025
0,0.0,0.93288,0.00274,0.06439
2,0.0,0.99352,0.00189,0.00459
1,0.0,0.99308,0.0054,0.00153
1,0.0,0.98465,0.00086,0.01449
1,0.0,0.99143,0.00439,0.00417
0,0.0,0.99536,0.00283,0.0018
0,0.0,0.98847,0.00171,0.00982
0,0.0,0.99599,0.00244,0.00157
0,0.0,0.99278,0.00098,0.00624
0,0.0,0.97997,0.00292,0.01711
0,0.0,0.99607,0.00167,0.00226
2,0.0,0.98472,0.0012,0.01407
0,0.0,0.97186,0.00071,0.02743
0,0.0,0.99312,0.00206,0.00482
1,0.0,0.99383,0.00283,0.00334
0,0.0,0.99572,0.00094,0.00333
0,0.0,0.97838,0.00086,0.02076
2,0.0,0.97894,0.0112,0.00986
0,0.0,0.97676,0.00223,0.02101
0,0.0,0.99263,0.00154,0.00584
0,0.0,0.99596,0.00164,0.00239
0,0.0,0.9712,0.00243,0.02637
0,0.0,0.99565,0.00149,0.00286
1,0.0,0.99102,0.00296,0.00602
2,0.0,0.99586,0.00167,0.00248
1,0.0,0.99518,0.00338,0.00144
0,0.0,0.99606,0.00231,0.00163
2,0.0,0.98862,0.00279,0.00859
1,0.0,0.98832,0.009,0.00269
1,0.0,0.99576,0.00282,0.00142
2,0.0,0.99403,0.00085,0.00511
0,0.0,0.99574,0.00184,0.00242
1,0.0,0.99475,0.00233,0.00292
2,0.0,0.92727,0.00093,0.0718
0,0.0,0.99516,0.00107,0.00377
0,0.0,0.98543,0.01351,0.00107
0,0.0,0.99401,0.00124,0.00475
2,0.0,0.99502,0.00384,0.00114
0,0.0,0.94337,0.00129,0.05535
1,0.0,0.98457,0.00776,0.00767
0,0.0,0.9847,0.00075,0.01456
0,0.0,0.99098,0.00156,0.00746
0,0.0,0.98671,0.00069,0.0126
1,0.0,0.99114,0.00135,0.00751
0,0.0,0.99379,0.00152,0.00469
1,0.0,0.9923,0.00638,0.00132
0,0.0,0.99541,0.00249,0.0021
1,0.0,0.99529,0.00328,0.00144
1,0.0,0.99592,0.00141,0.00267
0,0.0,0.99545,0.00248,0.00207
1,0.0,0.93478,0.06385,0.00137
0,0.0,0.55288,0.44259,0.00453
1,0.0,0.9959,0.00283,0.00127
0,0.0,0.99598,0.00171,0.00231
1,0.0,0.99452,0.00216,0.00332
1,0.0,0.99638,0.00208,0.00154
0,0.0,0.99215,0.00098,0.00687
0,0.0,0.9957,0.00187,0.00243
2,0.0,0.9951,0.00097,0.00392
1,0.0,0.99225,0.00477,0.00298
0,0.0,0.99377,0.0022,0.00403
1,0.0,0.9794,0.01732,0.00327
0,0.0,0.99527,0.00146,0.00326
0,0.0,0.98495,0.0124,0.00265
0,0.0,0.99447,0.00436,0.00116
1,0.0,0.99519,0.00217,0.00264
0,0.0,0.99405,0.00414,0.00181
0,0.0,0.99269,0.00184,0.00548
0,0.0,0.99192,0.00083,0.00724
1,0.0,0.98502,0.01397,0.00101
0,0.0,0.99248,0.00198,0.00553
2,0.0,0.98698,0.00088,0.01214
0,0.0,0.99365,0.00147,0.00488
0,0.0,0.98642,0.0007,0.01287
0,0.0,0.97412,0.00228,0.02361
0,0.0,0.98282,0.00137,0.01581
1,0.0,0.99416,0.00234,0.0035
0,0.0,0.96944,0.0017,0.02886
0,0.0,0.98717,0.00213,0.01069
0,0.0,0.99269,0.00168,0.00562
1,0.0,0.99602,0.00232,0.00166
1,0.0,0.99469,0.00377,0.00154
1,0.0,0.99283,0.00116,0.00601
0,0.0,0.99544,0.00194,0.00262
2,0.0,0.97733,0.00089,0.02179
1,0.0,0.99079,0.00621,0.003
1,0.0,0.99353,0.00344,0.00303
2,0.0,0.99348,0.00167,0.00485
0,0.0,0.99414,0.00153,0.00433
0,0.0,0.9839,0.00097,0.01512
0,0.0,0.99617,0.00108,0.00275
2,0.0,0.99308,0.00116,0.00577
1,0.0,0.99347,0.00178,0.00475
0,0.0,0.99329,0.00181,0.0049
0,0.0,0.99122,0.0019,0.00687
0,0.0,0.99527,0.00322,0.00151
1,0.0,0.99583,0.0015,0.00267
1,0.0,0.9953,0.00297,0.00172
0,0.0,0.98829,0.00351,0.0082
1,0.0,0.99551,0.00302,0.00148
0,0.0,0.96984,0.02198,0.00819
1,0.0,0.99221,0.0016,0.00619
2,0.0,0.99548,0.0017,0.00282
2,0.0,0.99401,0.00089,0.00511
1,0.0,0.99601,0.00246,0.00154
1,0.0,0.99564,0.00208,0.00229
0,0.0,0.99616,0.00172,0.00212
0,0.0,0.977,0.0007,0.0223
2,0.0,0.98273,0.00249,0.01478
0,0.0,0.99646,0.00161,0.00193
2,0.0,0.98627,0.00058,0.01315
0,0.0,0.99456,0.00132,0.00412
2,0.0,0.98461,0.00107,0.01431
0,0.0,0.99441,0.00369,0.0019
1,0.0,0.9902,0.00873,0.00108
2,0.0,0.98565,0.00092,0.01344
1,0.0,0.99029,0.00167,0.00805
0,0.0,0.98069,0.017,0.00231
2,0.0,0.98985,0.00081,0.00934
1,0.0,0.99421,0.00096,0.00484
0,0.0,0.99522,0.00142,0.00336
0,0.0,0.99006,0.00251,0.00742
2,0.0,0.98432,0.00523,0.01045
1,0.0,0.9924,0.0028,0.0048
0,0.0,0.99071,0.00588,0.00341
0,0.0,0.9864,0.00088,0.01272
1,0.0,0.99358,0.00465,0.00176
1,0.0,0.92324,0.07551,0.00126
2,0.0,0.98495,0.00227,0.01278
0,0.0,0.99376,0.00121,0.00504
1,0.0,0.9919,0.00107,0.00703
2,0.0,0.98729,0.00105,0.01165
0,0.0,0.99095,0.00218,0.00687
2,0.0,0.9827,0.00293,0.01437
2,0.0,0.94017,0.00653,0.0533
2,0.0,0.99404,0.00101,0.00494
0,0.0,0.99204,0.00591,0.00205
2,0.0,0.97468,0.00268,0.02264
1,0.0,0.99358,0.00503,0.00139
0,0.0,0.98778,0.0007,0.01151
2,0.0,0.9922,0.0008,0.007
0,0.0,0.9963,0.00179,0.00191
2,0.0,0.96496,0.00222,0.03282
1,0.0,0.99545,0.00294,0.00161
1,0.0,0.97857,0.02037,0.00106
0,0.0,0.92966,0.00274,0.0676
1,0.0,0.98467,0.0056,0.00972
1,0.0,0.98573,0.00342,0.01085
0,0.0,0.85692,0.00464,0.13844
0,0.0,0.9965,0.00169,0.00181
0,0.0,0.99242,0.00128,0.0063
1,0.0,0.97163,0.02641,0.00196
1,0.0,0.97206,0.004,0.02395
0,0.0,0.99634,0.00193,0.00174
1,0.0,0.99256,0.00396,0.00348
1,1.0,0.28031,0.71805,0.00164
0,0.0,0.99269,0.00138,0.00593
1,0.0,0.98218,0.00406,0.01376
0,0.0,0.99522,0.00238,0.0024
1,0.0,0.99426,0.00141,0.00433
0,0.0,0.99627,0.00173,0.002
0,0.0,0.98945,0.00922,0.00132
0,0.0,0.98549,0.00254,0.01197
2,0.0,0.97084,0.00088,0.02828
2,0.0,0.99522,0.0015,0.00328
2,0.0,0.97157,0.00237,0.02606
1,0.0,0.99373,0.00263,0.00363
1,0.0,0.98788,0.00485,0.00727
0,0.0,0.98468,0.0051,0.01022
1,0.0,0.9963,0.00214,0.00156
2,0.0,0.98836,0.00219,0.00945
2,0.0,0.98721,0.00105,0.01174
0,0.0,0.99044,0.0082,0.00136
1,0.0,0.98208,0.01395,0.00397
2,0.0,0.99579,0.00205,0.00217
0,0.0,0.9897,0.00188,0.00843
1,0.0,0.99573,0.00179,0.00248
0,0.0,0.9956,0.00156,0.00285
0,0.0,0.99453,0.00303,0.00244
0,0.0,0.99051,0.00288,0.00661
0,0.0,0.99655,0.00185,0.0016
1,0.0,0.99568,0.00237,0.00195
1,0.0,0.99442,0.00461,0.00097
0,0.0,0.98242,0.00279,0.0148
2,0.0,0.95308,0.00148,0.04544
2,0.0,0.95156,0.00079,0.04764
1,0.0,0.99013,0.00867,0.0012
1,0.0,0.99392,0.00426,0.00182
0,0.0,0.89701,0.00128,0.10171
2,0.0,0.99561,0.00149,0.0029
1,0.0,0.9307,0.0622,0.0071
0,0.0,0.9967,0.00128,0.00202
0,0.0,0.97343,0.00218,0.02438
1,1.0,0.38359,0.61403,0.00238
0,0.0,0.99397,0.00164,0.00439
0,0.0,0.98222,0.00634,0.01143
0,0.0,0.94621,0.00148,0.05231
0,0.0,0.99133,0.00112,0.00755
0,0.0,0.98284,0.00089,0.01627
0,0.0,0.99109,0.00753,0.00138
0,0.0,0.99579,0.0019,0.00231
1,0.0,0.99086,0.00173,0.00741
2,0.0,0.97432,0.00285,0.02283
0,0.0,0.98884,0.0092,0.00196
2,0.0,0.96667,0.00294,0.0304
0,0.0,0.98627,0.00091,0.01281
0,0.0,0.99565,0.00101,0.00334
0,0.0,0.99628,0.00163,0.00209
0,0.0,0.9946,0.00154,0.00386
1,0.0,0.99612,0.00183,0.00206
0,0.0,0.97945,0.00069,0.01986
0,0.0,0.99136,0.00632,0.00232
0,0.0,0.99212,0.00093,0.00695
0,0.0,0.99649,0.00187,0.00164
0,0.0,0.96173,0.00158,0.03669
0,0.0,0.98533,0.00305,0.01162
0,0.0,0.99502,0.00146,0.00352
2,0.0,0.99183,0.00122,0.00695
2,0.0,0.98166,0.00192,0.01642
0,0.0,0.9559,0.00293,0.04117
2,0.0,0.99402,0.00181,0.00417
0,0.0,0.9939,0.00271,0.00339
