y_true,y_pred,NEUTRAL,POSITIVE,NEGATIVE
1,1.0,0.02076,0.97413,0.00511
0,2.0,0.18069,0.06786,0.75144
2,2.0,0.1807,0.06785,0.75145
1,2.0,0.18071,0.06786,0.75144
1,0.0,0.80694,0.15631,0.03675
0,0.0,0.79178,0.16776,0.04046
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75145
0,0.0,0.77683,0.1732,0.04997
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18071,0.06786,0.75144
2,2.0,0.18069,0.06786,0.75145
0,0.0,0.82245,0.14427,0.03328
1,0.0,0.66543,0.27584,0.05872
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18072,0.06785,0.75143
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
1,1.0,0.03777,0.95212,0.01011
0,0.0,0.82153,0.14675,0.03172
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.81468,0.14618,0.03914
1,0.0,0.81325,0.15273,0.03402
1,2.0,0.18067,0.06785,0.75147
2,2.0,0.18069,0.06786,0.75146
0,0.0,0.81392,0.15237,0.03371
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.76345,0.19499,0.04156
0,1.0,0.41965,0.51121,0.06914
0,0.0,0.82107,0.14704,0.03189
1,2.0,0.18079,0.06789,0.75132
0,0.0,0.82911,0.13746,0.03343
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18073,0.06786,0.75141
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.81648,0.15049,0.03303
0,0.0,0.82658,0.14075,0.03267
0,0.0,0.80716,0.15746,0.03538
1,1.0,0.0881,0.88892,0.02299
1,2.0,0.1807,0.06786,0.75145
0,0.0,0.81874,0.14949,0.03177
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18085,0.06789,0.75125
2,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75146
1,2.0,0.1807,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75145
1,1.0,0.0408,0.94837,0.01082
0,2.0,0.18069,0.06786,0.75146
0,0.0,0.71882,0.23924,0.04194
2,0.0,0.79151,0.1746,0.03389
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18067,0.06785,0.75149
1,1.0,0.39446,0.43299,0.17255
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18068,0.06785,0.75147
1,0.0,0.78598,0.17014,0.04388
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
2,0.0,0.80183,0.16301,0.03516
0,2.0,0.18069,0.06786,0.75145
0,1.0,0.28572,0.65076,0.06352
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.73941,0.12824,0.13235
0,0.0,0.6722,0.27364,0.05416
1,2.0,0.18068,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75147
0,0.0,0.8075,0.13678,0.05572
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.66639,0.24707,0.08654
2,0.0,0.82046,0.14811,0.03143
1,0.0,0.81696,0.15021,0.03283
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75147
1,2.0,0.18068,0.06785,0.75147
0,0.0,0.79739,0.16873,0.03388
0,2.0,0.18068,0.06785,0.75148
0,2.0,0.18068,0.06785,0.75147
1,0.0,0.80626,0.16069,0.03305
0,0.0,0.81638,0.14911,0.03452
1,0.0,0.77209,0.18943,0.03848
1,1.0,0.03534,0.95525,0.00941
0,2.0,0.18068,0.06785,0.75147
0,1.0,0.33756,0.60132,0.06112
0,2.0,0.18071,0.06785,0.75143
1,0.0,0.78161,0.16388,0.05451
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.79278,0.17056,0.03666
1,0.0,0.78065,0.16294,0.05641
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06785,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18075,0.06786,0.75138
1,2.0,0.18079,0.06787,0.75134
1,0.0,0.81931,0.14872,0.03197
1,0.0,0.8142,0.1525,0.0333
1,2.0,0.18068,0.06785,0.75147
2,2.0,0.18069,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.18066,0.06784,0.7515
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.79125,0.1691,0.03965
1,0.0,0.47036,0.38819,0.14145
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18068,0.06785,0.75146
0,2.0,0.18068,0.06785,0.75147
1,0.0,0.7328,0.22336,0.04384
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.18067,0.06785,0.75147
1,2.0,0.1807,0.06785,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75146
1,0.0,0.79999,0.16261,0.0374
1,0.0,0.81603,0.15122,0.03275
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.1807,0.06785,0.75144
0,0.0,0.82325,0.14428,0.03247
0,0.0,0.79219,0.16594,0.04186
1,1.0,0.12013,0.84048,0.03939
1,2.0,0.18068,0.06785,0.75146
1,2.0,0.1807,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75146
0,1.0,0.01505,0.98136,0.00359
1,2.0,0.1807,0.06786,0.75145
0,0.0,0.8148,0.15063,0.03457
1,0.0,0.81734,0.14968,0.03298
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.18065,0.06783,0.75152
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75146
0,0.0,0.81434,0.1517,0.03396
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06786,0.75146
1,2.0,0.18071,0.06786,0.75143
0,1.0,0.02881,0.96369,0.00751
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18073,0.06786,0.75141
0,2.0,0.18071,0.06786,0.75143
1,0.0,0.80346,0.16155,0.03499
1,0.0,0.81972,0.14889,0.03138
0,0.0,0.82002,0.147,0.03298
0,0.0,0.81955,0.14858,0.03187
1,0.0,0.81974,0.14566,0.03459
0,2.0,0.18079,0.06788,0.75133
0,2.0,0.1807,0.06786,0.75145
1,0.0,0.82231,0.14399,0.0337
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18071,0.06786,0.75143
0,2.0,0.18067,0.06785,0.75149
0,0.0,0.81861,0.14836,0.03303
2,2.0,0.18069,0.06786,0.75146
0,1.0,0.01544,0.98087,0.00369
2,0.0,0.81932,0.13986,0.04082
1,2.0,0.18106,0.06801,0.75092
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.8182,0.14984,0.03196
1,0.0,0.81219,0.15235,0.03547
1,0.0,0.81126,0.15441,0.03432
2,2.0,0.18078,0.06787,0.75134
2,2.0,0.18067,0.06785,0.75148
0,2.0,0.1807,0.06786,0.75144
0,0.0,0.82359,0.14236,0.03405
1,0.0,0.79247,0.16745,0.04007
1,0.0,0.81029,0.15655,0.03316
2,0.0,0.79713,0.16554,0.03732
0,0.0,0.80908,0.15804,0.03288
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.81912,0.14948,0.0314
0,2.0,0.18068,0.06785,0.75147
2,2.0,0.1807,0.06786,0.75144
2,2.0,0.18069,0.06785,0.75146
0,0.0,0.80229,0.16235,0.03536
1,0.0,0.81429,0.15257,0.03314
2,0.0,0.81806,0.14929,0.03265
0,1.0,0.00599,0.99067,0.00334
2,0.0,0.81796,0.14884,0.0332
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
1,1.0,0.03647,0.95383,0.00969
1,0.0,0.78831,0.10088,0.11081
1,1.0,0.02615,0.96715,0.0067
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18066,0.06784,0.7515
0,2.0,0.18075,0.06788,0.75138
0,2.0,0.18071,0.06786,0.75143
1,2.0,0.1807,0.06786,0.75145
1,0.0,0.76144,0.18284,0.05572
0,2.0,0.18068,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.18073,0.06787,0.7514
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18068,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75145
0,0.0,0.7994,0.16529,0.03531
0,0.0,0.81256,0.15411,0.03333
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75145
2,0.0,0.5822,0.3575,0.06031
1,0.0,0.79977,0.16452,0.03572
1,0.0,0.82606,0.14146,0.03248
0,2.0,0.18065,0.06783,0.75152
1,0.0,0.82531,0.14294,0.03175
1,0.0,0.78903,0.1759,0.03508
2,2.0,0.18068,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06786,0.75146
0,0.0,0.8289,0.13717,0.03393
0,2.0,0.1807,0.06786,0.75145
1,2.0,0.1807,0.06787,0.75143
1,1.0,0.01533,0.98101,0.00366
0,0.0,0.76868,0.17297,0.05836
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1808,0.06787,0.75133
2,2.0,0.1807,0.06786,0.75145
2,0.0,0.80516,0.16051,0.03433
0,2.0,0.18069,0.06786,0.75146
1,2.0,0.18085,0.06789,0.75126
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75145
0,2.0,0.1808,0.06788,0.75132
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18071,0.06785,0.75144
0,0.0,0.74209,0.21357,0.04433
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.42795,0.08055,0.4915
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.76522,0.14761,0.08716
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.82747,0.1409,0.03162
0,2.0,0.18068,0.06785,0.75146
2,0.0,0.80431,0.16235,0.03333
1,0.0,0.78966,0.16728,0.04307
2,2.0,0.18069,0.06785,0.75147
0,2.0,0.18071,0.06784,0.75145
0,2.0,0.1807,0.06786,0.75145
1,0.0,0.81766,0.14933,0.03301
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06785,0.75145
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.18068,0.06786,0.75146
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18072,0.06785,0.75144
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
1,0.0,0.81546,0.15144,0.0331
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75145
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18069,0.06786,0.75146
1,0.0,0.81995,0.14745,0.0326
2,2.0,0.18069,0.06785,0.75145
2,0.0,0.82003,0.14646,0.03351
0,0.0,0.81837,0.14876,0.03287
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06785,0.75145
1,2.0,0.1808,0.06792,0.75128
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75147
0,2.0,0.18066,0.06784,0.7515
1,2.0,0.18067,0.06784,0.75149
0,2.0,0.18069,0.06786,0.75146
1,2.0,0.18072,0.06785,0.75143
0,2.0,0.1807,0.06785,0.75145
0,2.0,0.18069,0.06785,0.75145
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.81847,0.15005,0.03149
0,2.0,0.18071,0.06786,0.75144
1,2.0,0.18062,0.06782,0.75156
0,0.0,0.81865,0.14877,0.03258
1,2.0,0.18068,0.06785,0.75146
1,2.0,0.18073,0.06786,0.75141
0,0.0,0.82134,0.14512,0.03354
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.81838,0.1478,0.03382
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.18068,0.06785,0.75147
0,0.0,0.77013,0.1897,0.04018
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.65178,0.12953,0.21869
0,2.0,0.18069,0.06786,0.75146
1,0.0,0.81648,0.14593,0.03759
1,0.0,0.79504,0.16805,0.03692
0,0.0,0.81819,0.14878,0.03303
0,2.0,0.1807,0.06786,0.75145
2,0.0,0.79839,0.16762,0.03399
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06786,0.75146
1,2.0,0.1807,0.06786,0.75144
1,2.0,0.18101,0.06796,0.75103
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75146
0,2.0,0.18068,0.06785,0.75147
1,1.0,0.04301,0.94566,0.01132
0,1.0,0.25631,0.65693,0.08676
1,2.0,0.18069,0.06785,0.75146
0,0.0,0.80183,0.16312,0.03505
1,2.0,0.18066,0.06784,0.7515
0,0.0,0.81731,0.14998,0.03272
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.18064,0.06783,0.75153
0,0.0,0.79919,0.16195,0.03886
1,2.0,0.18069,0.06785,0.75145
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06786,0.75146
0,0.0,0.82051,0.14701,0.03248
2,2.0,0.18068,0.06785,0.75147
0,0.0,0.76676,0.18797,0.04528
1,2.0,0.18067,0.06784,0.75148
0,0.0,0.75595,0.20317,0.04088
1,2.0,0.18077,0.06787,0.75136
1,1.0,0.01515,0.98124,0.00361
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18074,0.0679,0.75137
0,1.0,0.08685,0.89164,0.02151
1,0.0,0.8187,0.14887,0.03243
1,0.0,0.82526,0.14102,0.03372
0,0.0,0.8114,0.15386,0.03474
1,0.0,0.77375,0.18924,0.037
0,0.0,0.82037,0.14754,0.0321
1,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.71883,0.22826,0.05291
0,0.0,0.81457,0.15271,0.03272
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06785,0.75146
1,2.0,0.18069,0.06785,0.75145
1,0.0,0.82023,0.14735,0.03241
0,2.0,0.18069,0.06786,0.75144
1,2.0,0.18072,0.06787,0.75141
2,0.0,0.81538,0.15289,0.03174
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75144
1,0.0,0.586,0.33905,0.07495
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
0,0.0,0.77502,0.16763,0.05735
2,0.0,0.82965,0.11293,0.05742
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.82545,0.14208,0.03248
1,0.0,0.81831,0.14792,0.03377
0,0.0,0.81614,0.15,0.03386
1,2.0,0.18072,0.06787,0.75141
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18066,0.06784,0.7515
2,2.0,0.18069,0.06785,0.75146
1,1.0,0.03605,0.95429,0.00966
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.7425,0.16391,0.09359
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75145
1,2.0,0.18076,0.06787,0.75137
2,2.0,0.18091,0.06792,0.75117
1,0.0,0.81747,0.14824,0.03428
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18065,0.06784,0.75151
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
1,1.0,0.03958,0.94987,0.01055
0,2.0,0.18069,0.06785,0.75145
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
2,0.0,0.80362,0.16041,0.03597
0,2.0,0.1807,0.06786,0.75145
1,2.0,0.18069,0.06786,0.75145
2,0.0,0.8067,0.10496,0.08834
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.80122,0.16216,0.03663
1,2.0,0.18068,0.06785,0.75146
2,2.0,0.18069,0.06785,0.75146
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.18068,0.06785,0.75147
1,0.0,0.57726,0.33612,0.08662
0,2.0,0.1807,0.06786,0.75144
0,0.0,0.8211,0.14723,0.03168
0,2.0,0.18081,0.0679,0.7513
2,0.0,0.82104,0.1459,0.03306
1,1.0,0.0336,0.95749,0.00892
0,2.0,0.18069,0.06785,0.75146
1,1.0,0.09167,0.88481,0.02352
0,2.0,0.18065,0.06784,0.75151
0,2.0,0.1807,0.06785,0.75145
1,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.1807,0.06786,0.75144
1,2.0,0.18073,0.06787,0.75141
1,0.0,0.81762,0.14963,0.03275
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.81813,0.14648,0.03539
2,2.0,0.18063,0.06783,0.75153
2,2.0,0.1807,0.06786,0.75144
2,2.0,0.1807,0.06786,0.75144
1,2.0,0.18074,0.06787,0.7514
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.82488,0.14202,0.0331
1,0.0,0.82054,0.14713,0.03232
1,2.0,0.18069,0.06785,0.75146
1,0.0,0.81971,0.14813,0.03216
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.80043,0.16576,0.03381
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.81272,0.15348,0.0338
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.81907,0.14804,0.03289
0,0.0,0.5736,0.35793,0.06847
0,2.0,0.18069,0.06785,0.75146
1,2.0,0.1807,0.06784,0.75146
0,2.0,0.1807,0.06786,0.75144
2,2.0,0.18069,0.06785,0.75145
0,0.0,0.64995,0.28528,0.06477
0,2.0,0.18078,0.06788,0.75134
1,2.0,0.18068,0.06785,0.75147
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.18068,0.06785,0.75147
1,2.0,0.18068,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.45911,0.06652,0.47437
1,2.0,0.18069,0.06786,0.75145
0,0.0,0.4349,0.30981,0.25529
0,1.0,0.39969,0.46139,0.13892
1,0.0,0.6375,0.29398,0.06852
2,2.0,0.18069,0.06786,0.75145
0,0.0,0.81654,0.15046,0.03299
0,0.0,0.8258,0.1411,0.0331
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.72794,0.20685,0.0652
0,0.0,0.81945,0.14274,0.03781
0,2.0,0.18066,0.06784,0.7515
0,0.0,0.79556,0.16453,0.0399
1,2.0,0.18072,0.06786,0.75142
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.78121,0.1764,0.04239
1,2.0,0.18068,0.06785,0.75147
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18068,0.06785,0.75146
0,2.0,0.18069,0.06785,0.75145
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
1,0.0,0.724,0.20464,0.07136
0,0.0,0.80093,0.16424,0.03483
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.18065,0.06784,0.75151
1,2.0,0.18069,0.06786,0.75146
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.75806,0.20002,0.04191
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75147
1,1.0,0.01617,0.97995,0.00388
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18088,0.06793,0.75119
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.82092,0.14664,0.03244
1,0.0,0.8212,0.14721,0.03159
2,2.0,0.18069,0.06786,0.75145
1,2.0,0.18069,0.06785,0.75146
1,2.0,0.18065,0.06784,0.75151
0,2.0,0.18068,0.06785,0.75147
1,2.0,0.18067,0.06785,0.75149
1,2.0,0.18067,0.06785,0.75148
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.81274,0.15359,0.03366
1,0.0,0.80908,0.15719,0.03374
0,0.0,0.73648,0.2165,0.04703
0,2.0,0.18066,0.06784,0.7515
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.18073,0.06787,0.7514
1,0.0,0.81468,0.15233,0.03299
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06786,0.75145
2,2.0,0.18068,0.06785,0.75146
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.81755,0.14872,0.03373
0,0.0,0.81444,0.15018,0.03538
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18065,0.06795,0.7514
2,0.0,0.79783,0.16511,0.03706
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75144
0,1.0,0.03606,0.95434,0.0096
0,0.0,0.8201,0.14563,0.03427
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.8046,0.15889,0.03651
1,2.0,0.18072,0.06787,0.7514
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.81646,0.1507,0.03284
1,2.0,0.1808,0.06789,0.75131
0,2.0,0.18079,0.06788,0.75133
0,0.0,0.81087,0.156,0.03313
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06785,0.75145
2,2.0,0.18067,0.06785,0.75149
0,2.0,0.18071,0.06786,0.75144
1,2.0,0.18072,0.06786,0.75143
0,2.0,0.18067,0.06785,0.75148
0,2.0,0.18071,0.06785,0.75144
0,2.0,0.18067,0.06784,0.75149
1,2.0,0.1807,0.06786,0.75144
1,2.0,0.1808,0.06788,0.75132
0,2.0,0.18065,0.06783,0.75153
0,0.0,0.76151,0.13666,0.10182
1,0.0,0.80065,0.16359,0.03576
2,2.0,0.1807,0.06786,0.75144
0,2.0,0.1807,0.06785,0.75145
1,0.0,0.81397,0.15268,0.03335
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,1.0,0.00597,0.99068,0.00335
1,0.0,0.74347,0.19772,0.0588
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
1,2.0,0.18068,0.06785,0.75147
1,2.0,0.1808,0.06788,0.75131
1,2.0,0.18074,0.06786,0.7514
1,0.0,0.7707,0.18857,0.04073
0,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75146
0,2.0,0.1807,0.06786,0.75145
1,0.0,0.80638,0.1436,0.05002
0,0.0,0.80508,0.1582,0.03672
0,0.0,0.83188,0.13526,0.03287
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.81987,0.14858,0.03155
0,0.0,0.76077,0.17522,0.06401
1,0.0,0.81729,0.15017,0.03254
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.74927,0.19785,0.05289
0,1.0,0.1753,0.78588,0.03882
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18068,0.06785,0.75148
0,2.0,0.18068,0.06786,0.75146
1,0.0,0.81644,0.14999,0.03357
1,0.0,0.81575,0.15129,0.03296
1,0.0,0.82198,0.14641,0.0316
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.61636,0.14736,0.23628
0,2.0,0.1807,0.06786,0.75145
0,2.0,0.18066,0.06784,0.75149
0,2.0,0.18069,0.06784,0.75147
0,2.0,0.18069,0.06785,0.75146
2,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06785,0.75145
1,2.0,0.18069,0.06786,0.75146
1,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75146
0,0.0,0.80537,0.15898,0.03565
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.1807,0.06786,0.75145
1,1.0,0.01512,0.98127,0.00361
1,2.0,0.18069,0.06786,0.75145
1,2.0,0.18067,0.06785,0.75148
0,0.0,0.75048,0.20403,0.04549
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18069,0.06785,0.75145
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18067,0.06784,0.75149
0,2.0,0.18069,0.06785,0.75146
0,1.0,0.38999,0.54006,0.06995
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.18069,0.06786,0.75145
0,2.0,0.18074,0.06787,0.75139
1,2.0,0.18073,0.06788,0.75139
0,0.0,0.80258,0.16314,0.03428
1,2.0,0.18069,0.06785,0.75146
1,0.0,0.48909,0.43022,0.08069
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.82175,0.14628,0.03197
1,2.0,0.18079,0.06789,0.75133
1,2.0,0.18069,0.06786,0.75145
1,0.0,0.8237,0.14488,0.03143
1,2.0,0.18068,0.06785,0.75147
1,0.0,0.77549,0.1749,0.04961
2,2.0,0.18075,0.06787,0.75138
0,2.0,0.18086,0.06791,0.75124
0,2.0,0.18067,0.06785,0.75148
1,0.0,0.82026,0.14832,0.03142
1,2.0,0.18075,0.06787,0.75138
0,2.0,0.1807,0.06786,0.75144
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06786,0.75145
2,2.0,0.1807,0.06786,0.75144
2,2.0,0.18067,0.06785,0.75148
1,2.0,0.18072,0.06786,0.75142
2,2.0,0.18068,0.06785,0.75146
0,0.0,0.77724,0.1634,0.05936
1,2.0,0.18087,0.06792,0.75121
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.7961,0.16653,0.03737
1,2.0,0.1807,0.06786,0.75144
0,2.0,0.18069,0.06785,0.75146
1,0.0,0.81947,0.14895,0.03158
0,2.0,0.18069,0.06786,0.75145
0,0.0,0.81376,0.14985,0.03639
0,2.0,0.1807,0.06786,0.75144
1,0.0,0.82045,0.14703,0.03252
0,0.0,0.80126,0.16233,0.03641
