y_true,y_pred,NEUTRAL,POSITIVE,NEGATIVE
2,2.0,0.18066,0.06784,0.7515
1,1.0,0.01516,0.98122,0.00362
0,0.0,0.82744,0.11397,0.05859
0,0.0,0.7517,0.1885,0.0598
1,1.0,0.01507,0.98134,0.0036
1,2.0,0.00222,0.00188,0.9959
0,0.0,0.81921,0.1493,0.03149
0,0.0,0.82851,0.11364,0.05785
0,0.0,0.82029,0.14787,0.03184
0,0.0,0.82241,0.11767,0.05992
0,1.0,0.00596,0.99069,0.00335
0,0.0,0.81802,0.15041,0.03157
0,1.0,0.03887,0.95075,0.01038
1,2.0,0.18069,0.06783,0.75148
1,1.0,0.02435,0.96951,0.00614
2,2.0,0.1807,0.06786,0.75145
1,1.0,0.01743,0.97837,0.00421
1,0.0,0.81694,0.12102,0.06205
2,2.0,0.1807,0.06785,0.75145
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.82959,0.11276,0.05765
2,2.0,0.18061,0.0678,0.75159
2,0.0,0.7927,0.163,0.0443
1,1.0,0.01701,0.97889,0.0041
1,1.0,0.01504,0.98137,0.00359
1,1.0,0.05028,0.93707,0.01266
1,2.0,0.18052,0.06785,0.75163
2,1.0,0.00706,0.98228,0.01066
0,0.0,0.83186,0.13591,0.03223
1,1.0,0.01541,0.9809,0.00368
0,0.0,0.81874,0.14978,0.03147
0,0.0,0.82003,0.14881,0.03116
1,1.0,0.21888,0.74159,0.03953
1,0.0,0.80753,0.13196,0.06051
0,0.0,0.80052,0.16593,0.03355
0,0.0,0.82919,0.11267,0.05813
2,2.0,0.1806,0.06774,0.75166
1,1.0,0.00597,0.99068,0.00335
0,0.0,0.82955,0.11248,0.05797
0,0.0,0.8146,0.1534,0.032
0,0.0,0.82805,0.11363,0.05832
0,0.0,0.81815,0.1503,0.03156
0,0.0,0.82019,0.14851,0.0313
0,0.0,0.81495,0.15343,0.03163
0,0.0,0.82747,0.11291,0.05962
1,1.0,0.01496,0.98147,0.00357
2,2.0,0.18068,0.06785,0.75147
1,1.0,0.31491,0.63116,0.05393
0,0.0,0.82906,0.11321,0.05772
0,0.0,0.82119,0.11904,0.05977
1,1.0,0.03322,0.9579,0.00888
1,1.0,0.01618,0.97994,0.00388
0,0.0,0.78449,0.18112,0.03439
0,0.0,0.82982,0.11264,0.05754
2,2.0,0.1807,0.06785,0.75145
1,1.0,0.00597,0.99069,0.00334
0,0.0,0.83002,0.11254,0.05744
1,2.0,0.18088,0.06789,0.75123
0,2.0,0.18068,0.06784,0.75148
1,1.0,0.01551,0.98078,0.00371
0,0.0,0.82976,0.1126,0.05764
1,1.0,0.07573,0.90753,0.01674
0,0.0,0.81852,0.15009,0.03139
0,0.0,0.82005,0.14849,0.03146
1,0.0,0.76355,0.19326,0.04318
0,0.0,0.82114,0.14694,0.03192
0,0.0,0.82947,0.11303,0.05751
0,0.0,0.82956,0.11292,0.05752
1,1.0,0.01877,0.97665,0.00458
0,0.0,0.82012,0.1486,0.03128
0,0.0,0.82063,0.14776,0.03161
0,0.0,0.82972,0.11271,0.05756
2,2.0,0.18063,0.06779,0.75158
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.01653,0.9795,0.00397
2,2.0,0.18082,0.06788,0.75129
1,1.0,0.03681,0.95333,0.00986
0,1.0,0.31622,0.62545,0.05833
1,1.0,0.02641,0.96671,0.00688
2,2.0,0.0026,0.00249,0.99491
0,0.0,0.74399,0.2121,0.04391
1,1.0,0.01762,0.97812,0.00426
0,1.0,0.01586,0.98034,0.0038
2,0.0,0.81004,0.11977,0.07019
0,0.0,0.82511,0.11604,0.05885
1,0.0,0.80392,0.16315,0.03292
1,1.0,0.02019,0.97487,0.00495
0,0.0,0.46504,0.46045,0.07451
0,0.0,0.82877,0.11336,0.05787
1,1.0,0.01566,0.9806,0.00374
0,0.0,0.81635,0.15017,0.03348
0,0.0,0.81675,0.15139,0.03187
1,1.0,0.00597,0.99068,0.00335
1,1.0,0.01696,0.97896,0.00408
1,1.0,0.31401,0.63229,0.0537
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.83044,0.11213,0.05743
0,0.0,0.82885,0.11331,0.05784
1,2.0,0.18068,0.06785,0.75148
0,0.0,0.82978,0.11285,0.05737
0,0.0,0.81872,0.14977,0.03151
1,1.0,0.01602,0.98013,0.00385
1,2.0,0.1807,0.06787,0.75143
2,2.0,0.18086,0.06789,0.75124
1,2.0,0.18064,0.06783,0.75153
0,0.0,0.82096,0.11917,0.05987
1,0.0,0.82214,0.11817,0.05969
0,0.0,0.59687,0.22036,0.18276
0,0.0,0.81779,0.15087,0.03134
0,2.0,0.18069,0.06777,0.75154
1,1.0,0.01922,0.97609,0.00469
2,2.0,0.18059,0.06779,0.75162
0,0.0,0.82589,0.14278,0.03133
0,0.0,0.82824,0.11376,0.05801
0,2.0,0.18069,0.06786,0.75145
1,0.0,0.82149,0.11813,0.06038
0,2.0,0.18071,0.06778,0.75151
1,1.0,0.04927,0.93827,0.01245
0,0.0,0.82418,0.11411,0.06171
1,1.0,0.03752,0.95243,0.01005
0,0.0,0.82324,0.14518,0.03158
0,2.0,0.18069,0.06785,0.75147
0,0.0,0.81882,0.14979,0.03139
0,0.0,0.82989,0.11308,0.05704
2,2.0,0.18105,0.0679,0.75105
0,0.0,0.79173,0.17314,0.03512
0,2.0,0.00258,0.0025,0.99491
2,2.0,0.18062,0.06779,0.75159
2,1.0,0.00621,0.99047,0.00333
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.82531,0.11493,0.05976
1,2.0,0.0026,0.00249,0.99491
1,2.0,0.18066,0.06786,0.75148
0,0.0,0.80157,0.16555,0.03288
2,2.0,0.18056,0.06779,0.75165
1,1.0,0.00596,0.99069,0.00335
2,2.0,0.18067,0.06783,0.75151
0,0.0,0.82986,0.11255,0.05759
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.39735,0.31082,0.29183
2,0.0,0.54541,0.37693,0.07766
0,0.0,0.82018,0.1487,0.03111
2,0.0,0.80681,0.16081,0.03238
1,1.0,0.10086,0.87334,0.0258
1,1.0,0.03001,0.96204,0.00795
0,1.0,0.31428,0.63193,0.05379
1,1.0,0.01549,0.98081,0.0037
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.81771,0.14966,0.03262
1,1.0,0.05402,0.93267,0.01331
0,0.0,0.81512,0.15308,0.03181
0,0.0,0.78523,0.17607,0.0387
0,1.0,0.35597,0.58449,0.05954
1,1.0,0.00596,0.99068,0.00335
0,0.0,0.82905,0.11333,0.05762
0,0.0,0.7014,0.25732,0.04128
1,1.0,0.01589,0.9803,0.00381
1,1.0,0.38,0.54364,0.07636
0,0.0,0.82316,0.14527,0.03157
0,0.0,0.81936,0.14922,0.03142
1,2.0,0.18068,0.06784,0.75148
1,2.0,0.18061,0.06782,0.75158
0,0.0,0.81864,0.1489,0.03246
0,0.0,0.82559,0.11507,0.05934
1,1.0,0.0158,0.98042,0.00378
0,0.0,0.81307,0.15477,0.03215
2,2.0,0.00259,0.0025,0.99492
1,1.0,0.03553,0.95495,0.00952
0,0.0,0.82572,0.11456,0.05973
0,0.0,0.82747,0.1136,0.05893
0,2.0,0.18084,0.06779,0.75138
0,0.0,0.82916,0.11301,0.05784
1,2.0,0.18067,0.06793,0.7514
0,0.0,0.82924,0.11327,0.05748
0,0.0,0.82927,0.11299,0.05774
2,2.0,0.18068,0.06784,0.75147
0,0.0,0.82883,0.11336,0.05781
0,1.0,0.32803,0.61457,0.0574
1,1.0,0.01575,0.98042,0.00383
1,1.0,0.00597,0.99068,0.00335
2,2.0,0.18069,0.06785,0.75146
1,2.0,0.18061,0.06776,0.75162
1,1.0,0.00598,0.99068,0.00334
0,0.0,0.8202,0.14857,0.03123
0,0.0,0.81869,0.1499,0.0314
1,1.0,0.06468,0.92028,0.01504
0,0.0,0.82427,0.11523,0.0605
0,0.0,0.81988,0.11958,0.06053
1,1.0,0.01517,0.9812,0.00362
0,0.0,0.82231,0.14491,0.03279
0,2.0,0.18082,0.06789,0.7513
0,0.0,0.81673,0.15172,0.03155
0,0.0,0.81704,0.1514,0.03156
0,0.0,0.81068,0.15719,0.03213
1,1.0,0.02409,0.96985,0.00606
1,0.0,0.78874,0.1358,0.07546
0,0.0,0.82839,0.11276,0.05885
1,1.0,0.33263,0.61032,0.05705
0,0.0,0.82881,0.1127,0.05849
0,0.0,0.79057,0.17068,0.03875
1,1.0,0.12661,0.84146,0.03193
1,1.0,0.39479,0.54215,0.06306
1,1.0,0.27485,0.67773,0.04741
0,0.0,0.81645,0.15196,0.03159
0,0.0,0.81997,0.14319,0.03684
0,0.0,0.82966,0.11287,0.05748
0,0.0,0.83003,0.11258,0.05739
0,0.0,0.82048,0.14822,0.0313
0,0.0,0.81726,0.15111,0.03163
0,2.0,0.18098,0.06789,0.75113
1,1.0,0.0157,0.98054,0.00376
0,0.0,0.8286,0.11366,0.05774
0,0.0,0.8193,0.14879,0.03191
0,0.0,0.81601,0.15164,0.03234
1,1.0,0.01607,0.98008,0.00385
0,0.0,0.8282,0.11372,0.05807
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.02915,0.96325,0.0076
1,2.0,0.18297,0.06849,0.74854
0,0.0,0.81771,0.11831,0.06398
2,2.0,0.18067,0.06784,0.75148
0,0.0,0.77988,0.17783,0.04229
1,0.0,0.81241,0.15541,0.03218
0,0.0,0.77646,0.1341,0.08943
0,0.0,0.82984,0.13839,0.03177
1,0.0,0.77956,0.15352,0.06693
1,2.0,0.18065,0.06783,0.75152
2,2.0,0.1807,0.06786,0.75145
0,0.0,0.81304,0.15504,0.03192
0,0.0,0.80147,0.16493,0.0336
0,0.0,0.81787,0.14804,0.03409
2,2.0,0.18067,0.06784,0.75149
0,1.0,0.00601,0.99066,0.00333
0,0.0,0.81031,0.15707,0.03261
1,1.0,0.01657,0.97943,0.004
1,0.0,0.73265,0.1521,0.11524
0,0.0,0.80116,0.16328,0.03556
1,1.0,0.0158,0.98039,0.0038
1,1.0,0.01507,0.98133,0.0036
1,1.0,0.01505,0.98135,0.00359
0,0.0,0.81559,0.12286,0.06155
0,0.0,0.82235,0.11817,0.05949
1,1.0,0.01547,0.98083,0.0037
0,0.0,0.81524,0.15307,0.03168
0,0.0,0.82744,0.11345,0.05912
1,1.0,0.06579,0.91901,0.0152
0,0.0,0.80352,0.13222,0.06426
1,1.0,0.16884,0.79907,0.03208
0,0.0,0.81954,0.14834,0.03211
2,2.0,0.18067,0.06784,0.75149
1,1.0,0.04901,0.93856,0.01242
2,1.0,0.00598,0.99068,0.00334
1,1.0,0.0467,0.94133,0.01197
0,2.0,0.0026,0.00251,0.9949
1,1.0,0.01666,0.97933,0.004
0,0.0,0.81961,0.14911,0.03128
0,0.0,0.82563,0.11383,0.06054
0,0.0,0.67248,0.2607,0.06683
0,0.0,0.82433,0.11563,0.06004
1,1.0,0.38177,0.55387,0.06436
0,2.0,0.1811,0.06791,0.75099
0,1.0,0.28012,0.66986,0.05003
0,0.0,0.82129,0.14699,0.03173
1,1.0,0.04275,0.94608,0.01117
1,1.0,0.01654,0.97948,0.00398
0,0.0,0.82373,0.14473,0.03154
0,0.0,0.79635,0.16963,0.03401
1,1.0,0.02506,0.96859,0.00635
0,2.0,0.18067,0.06785,0.75148
0,0.0,0.78013,0.17494,0.04493
0,0.0,0.82929,0.11266,0.05805
2,2.0,0.18069,0.06785,0.75146
1,1.0,0.01775,0.97788,0.00438
0,0.0,0.80576,0.13287,0.06137
1,1.0,0.13705,0.8229,0.04005
0,0.0,0.82976,0.11255,0.05769
0,2.0,0.1806,0.06781,0.75159
2,2.0,0.18069,0.06785,0.75146
0,0.0,0.81683,0.15159,0.03158
0,0.0,0.80076,0.1639,0.03534
0,0.0,0.6405,0.25208,0.10743
1,1.0,0.03413,0.95677,0.0091
1,1.0,0.01529,0.98105,0.00365
2,2.0,0.18068,0.06785,0.75147
0,0.0,0.62211,0.31773,0.06016
1,2.0,0.18063,0.06781,0.75156
0,0.0,0.81849,0.14898,0.03253
0,1.0,0.00601,0.99066,0.00334
2,2.0,0.1807,0.06785,0.75146
1,1.0,0.01501,0.98141,0.00358
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.01557,0.98071,0.00372
0,1.0,0.00596,0.99069,0.00335
1,1.0,0.02036,0.97464,0.005
0,0.0,0.82973,0.11277,0.0575
0,0.0,0.8282,0.11322,0.05858
0,0.0,0.82007,0.14828,0.03165
1,1.0,0.01513,0.98125,0.00361
2,0.0,0.44248,0.24756,0.30996
0,0.0,0.81811,0.14918,0.03271
0,0.0,0.82977,0.11295,0.05728
2,2.0,0.18069,0.06785,0.75146
0,0.0,0.82987,0.11261,0.05752
1,1.0,0.04258,0.94628,0.01114
0,0.0,0.82391,0.116,0.06009
1,1.0,0.01611,0.98003,0.00386
0,0.0,0.8296,0.11289,0.0575
1,1.0,0.00596,0.99068,0.00336
0,0.0,0.82898,0.11318,0.05784
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.81446,0.14494,0.0406
0,0.0,0.81827,0.14943,0.0323
0,2.0,0.0026,0.0025,0.9949
1,1.0,0.01719,0.97854,0.00428
0,0.0,0.83025,0.11283,0.05692
0,0.0,0.81532,0.15291,0.03176
2,2.0,0.1807,0.06785,0.75145
0,0.0,0.60268,0.34241,0.05491
1,1.0,0.01652,0.97952,0.00397
1,1.0,0.03451,0.95632,0.00917
0,0.0,0.8199,0.14853,0.03157
0,2.0,0.1808,0.06788,0.75131
0,0.0,0.82616,0.11421,0.05963
1,1.0,0.01609,0.98005,0.00386
0,0.0,0.81006,0.15778,0.03216
0,1.0,0.09653,0.87249,0.03098
0,2.0,0.18057,0.0678,0.75164
0,0.0,0.79924,0.10846,0.0923
0,0.0,0.82878,0.11327,0.05795
0,1.0,0.02776,0.9649,0.00734
0,0.0,0.81817,0.14912,0.03271
0,0.0,0.82053,0.14799,0.03148
0,0.0,0.82963,0.11272,0.05764
2,2.0,0.18065,0.06783,0.75152
0,2.0,0.1807,0.06785,0.75145
0,0.0,0.8213,0.11648,0.06222
2,2.0,0.18069,0.06785,0.75146
2,2.0,0.18069,0.06785,0.75146
0,0.0,0.82958,0.11279,0.05763
2,2.0,0.1807,0.06786,0.75145
0,2.0,0.0026,0.0025,0.9949
0,0.0,0.78745,0.13792,0.07463
1,1.0,0.0188,0.97662,0.00458
2,2.0,0.18066,0.06784,0.75149
0,0.0,0.82247,0.14519,0.03234
0,0.0,0.81882,0.1497,0.03148
2,2.0,0.0026,0.00249,0.99491
2,2.0,0.18077,0.06799,0.75124
1,1.0,0.03695,0.95315,0.0099
1,2.0,0.18218,0.06823,0.7496
0,0.0,0.8241,0.1162,0.0597
1,1.0,0.01615,0.97997,0.00387
0,0.0,0.79966,0.16492,0.03542
0,1.0,0.00597,0.99068,0.00335
0,0.0,0.79204,0.17349,0.03447
0,0.0,0.80872,0.15819,0.03309
0,0.0,0.82957,0.11265,0.05778
1,1.0,0.01897,0.97641,0.00462
1,1.0,0.00596,0.99069,0.00335
0,1.0,0.23343,0.68309,0.08348
2,2.0,0.18062,0.0678,0.75158
1,1.0,0.00596,0.99069,0.00335
2,2.0,0.1806,0.06779,0.75162
0,0.0,0.81989,0.14861,0.0315
2,2.0,0.18068,0.06784,0.75148
0,0.0,0.82504,0.11519,0.05977
1,1.0,0.01517,0.98121,0.00362
1,1.0,0.0159,0.9803,0.00381
2,1.0,0.46679,0.47443,0.05878
2,2.0,0.1806,0.06773,0.75168
0,0.0,0.82913,0.11365,0.05722
0,0.0,0.83017,0.11251,0.05732
2,2.0,0.18069,0.06785,0.75146
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.11702,0.85415,0.02882
1,1.0,0.04267,0.94615,0.01118
0,0.0,0.82826,0.1135,0.05823
1,1.0,0.01854,0.97694,0.00452
1,1.0,0.01508,0.98132,0.0036
2,2.0,0.18069,0.06785,0.75145
0,0.0,0.82924,0.11309,0.05767
0,0.0,0.81609,0.15228,0.03163
0,2.0,0.18088,0.06788,0.75124
0,1.0,0.00597,0.99068,0.00335
1,1.0,0.03568,0.95485,0.00947
0,2.0,0.18069,0.06785,0.75147
0,2.0,0.18067,0.06785,0.75149
1,1.0,0.00598,0.99068,0.00334
0,0.0,0.8296,0.11252,0.05788
0,2.0,0.18089,0.06793,0.75119
0,0.0,0.81341,0.15477,0.03182
0,0.0,0.82992,0.11282,0.05726
0,0.0,0.81935,0.14924,0.03141
1,1.0,0.03657,0.95368,0.00974
0,0.0,0.82282,0.11825,0.05893
2,2.0,0.1807,0.06786,0.75144
0,0.0,0.82863,0.11363,0.05774
0,0.0,0.81834,0.1502,0.03146
0,2.0,0.0026,0.0025,0.9949
2,2.0,0.18065,0.06783,0.75152
1,2.0,0.00261,0.00252,0.99487
0,0.0,0.75181,0.21159,0.03661
0,0.0,0.82836,0.11301,0.05863
2,2.0,0.1807,0.06786,0.75144
1,1.0,0.01544,0.98088,0.00369
0,0.0,0.82911,0.11321,0.05768
1,0.0,0.6404,0.30257,0.05703
0,0.0,0.82888,0.1132,0.05793
2,2.0,0.18068,0.06784,0.75147
2,2.0,0.45396,0.08493,0.46111
0,1.0,0.02432,0.96927,0.00641
0,0.0,0.82882,0.11344,0.05774
1,1.0,0.18796,0.77686,0.03518
2,2.0,0.18069,0.06785,0.75145
0,0.0,0.82911,0.1129,0.05799
1,1.0,0.0503,0.93704,0.01266
2,2.0,0.18064,0.06777,0.75159
0,1.0,0.27873,0.6671,0.05417
0,1.0,0.01585,0.98036,0.00379
0,0.0,0.8226,0.14454,0.03286
0,0.0,0.55103,0.10314,0.34583
0,0.0,0.66382,0.28933,0.04685
0,0.0,0.77455,0.18958,0.03588
0,0.0,0.79514,0.16897,0.03589
0,0.0,0.81889,0.12066,0.06044
1,1.0,0.00599,0.99066,0.00334
0,0.0,0.82052,0.14811,0.03137
2,2.0,0.18069,0.06785,0.75146
1,1.0,0.01582,0.98036,0.00383
0,0.0,0.82796,0.11333,0.05871
2,2.0,0.18063,0.06784,0.75153
0,0.0,0.8219,0.14633,0.03177
0,0.0,0.82873,0.11341,0.05785
0,0.0,0.80964,0.1571,0.03326
0,0.0,0.8277,0.11377,0.05853
1,1.0,0.01704,0.97885,0.0041
2,2.0,0.18061,0.0678,0.75159
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.03255,0.95885,0.0086
0,0.0,0.81768,0.1508,0.03152
2,2.0,0.18069,0.06786,0.75145
0,1.0,0.0151,0.9813,0.0036
1,1.0,0.00596,0.99069,0.00335
2,2.0,0.18067,0.06784,0.75149
0,0.0,0.82975,0.11285,0.0574
1,0.0,0.82676,0.11466,0.05858
0,0.0,0.78294,0.18062,0.03644
0,0.0,0.81991,0.14894,0.03115
1,1.0,0.01799,0.97755,0.00446
2,2.0,0.18063,0.0678,0.75157
1,1.0,0.18832,0.77668,0.03499
1,0.0,0.82436,0.11549,0.06015
1,1.0,0.0156,0.9806,0.00379
1,1.0,0.015,0.98142,0.00358
0,0.0,0.78847,0.17775,0.03378
0,0.0,0.82886,0.11323,0.05791
0,0.0,0.83037,0.11283,0.05679
0,0.0,0.82994,0.11274,0.05732
1,1.0,0.07382,0.90975,0.01643
1,1.0,0.07641,0.89892,0.02467
0,1.0,0.23496,0.72321,0.04183
0,0.0,0.82198,0.11762,0.0604
0,0.0,0.82126,0.14741,0.03133
1,1.0,0.00598,0.99068,0.00334
0,0.0,0.79441,0.13982,0.06577
1,1.0,0.02844,0.96403,0.00753
1,1.0,0.0202,0.97467,0.00514
0,0.0,0.81534,0.15195,0.03271
2,2.0,0.18059,0.06776,0.75166
2,2.0,0.18062,0.06779,0.7516
1,1.0,0.01602,0.98007,0.00391
0,0.0,0.81492,0.15338,0.0317
2,2.0,0.1806,0.06769,0.75171
0,0.0,0.77151,0.19155,0.03694
1,1.0,0.01537,0.98096,0.00367
0,0.0,0.82009,0.14853,0.03138
0,0.0,0.81973,0.14889,0.03139
0,0.0,0.82345,0.14296,0.03359
0,0.0,0.82788,0.11386,0.05826
1,1.0,0.02799,0.96478,0.00724
0,0.0,0.81169,0.15589,0.03241
0,0.0,0.82203,0.14661,0.03135
0,0.0,0.82577,0.11532,0.05891
0,0.0,0.82935,0.11311,0.05754
2,2.0,0.18067,0.06783,0.7515
2,2.0,0.18068,0.06784,0.75147
1,1.0,0.01588,0.98031,0.0038
0,0.0,0.8285,0.11365,0.05785
1,0.0,0.76866,0.16261,0.06872
1,1.0,0.01511,0.98128,0.00361
2,2.0,0.18069,0.06785,0.75145
0,0.0,0.80771,0.15985,0.03243
0,0.0,0.82922,0.11301,0.05777
1,1.0,0.01842,0.97708,0.0045
2,2.0,0.18068,0.06784,0.75148
0,2.0,0.1806,0.06775,0.75165
2,2.0,0.1807,0.06785,0.75145
0,2.0,0.18065,0.06783,0.75153
0,0.0,0.50714,0.43293,0.05993
1,1.0,0.01991,0.97521,0.00488
2,2.0,0.18056,0.06774,0.7517
1,1.0,0.00596,0.99069,0.00335
0,0.0,0.82843,0.11352,0.05805
2,0.0,0.82688,0.14124,0.03188
0,0.0,0.82864,0.11342,0.05794
0,0.0,0.73861,0.1641,0.09729
1,2.0,0.181,0.06794,0.75106
0,0.0,0.81945,0.14912,0.03142
1,1.0,0.00606,0.99062,0.00332
0,0.0,0.80981,0.15616,0.03403
0,0.0,0.81514,0.14729,0.03757
1,2.0,0.18056,0.06777,0.75167
0,0.0,0.53671,0.41284,0.05045
2,2.0,0.18059,0.06778,0.75163
0,0.0,0.821,0.11823,0.06077
1,1.0,0.01533,0.98101,0.00366
1,1.0,0.0419,0.94708,0.01102
0,0.0,0.8011,0.12752,0.07137
0,0.0,0.82434,0.11652,0.05914
1,1.0,0.01503,0.98138,0.00359
1,1.0,0.01514,0.98124,0.00361
0,0.0,0.80398,0.14173,0.05429
0,0.0,0.78865,0.17824,0.03312
1,1.0,0.00596,0.99069,0.00335
2,2.0,0.18068,0.06785,0.75147
2,2.0,0.18065,0.06783,0.75152
2,2.0,0.1807,0.06785,0.75145
0,0.0,0.82876,0.11322,0.05801
0,0.0,0.82765,0.11363,0.05871
1,1.0,0.03399,0.95692,0.00909
1,2.0,0.1807,0.06785,0.75145
0,0.0,0.78588,0.17845,0.03566
1,1.0,0.01549,0.98081,0.0037
0,1.0,0.00597,0.99068,0.00335
1,1.0,0.01573,0.9805,0.00376
1,1.0,0.01512,0.98127,0.00361
0,0.0,0.82967,0.11268,0.05765
0,0.0,0.57841,0.36759,0.054
0,2.0,0.18059,0.0678,0.75161
0,0.0,0.81639,0.15198,0.03163
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.04288,0.94575,0.01137
2,2.0,0.18066,0.06784,0.7515
2,2.0,0.1807,0.06785,0.75145
0,0.0,0.73502,0.21742,0.04756
0,0.0,0.82919,0.1132,0.05761
0,0.0,0.66894,0.09412,0.23694
0,0.0,0.8299,0.11261,0.05749
0,2.0,0.18168,0.0681,0.75022
0,0.0,0.81298,0.15527,0.03175
0,0.0,0.80006,0.16565,0.03429
2,2.0,0.00259,0.0025,0.99491
0,0.0,0.82893,0.11331,0.05777
1,1.0,0.00596,0.99068,0.00335
0,0.0,0.82968,0.11263,0.05769
0,0.0,0.82072,0.14797,0.03131
0,0.0,0.8254,0.11583,0.05877
1,1.0,0.01552,0.98077,0.00371
0,0.0,0.81779,0.15071,0.0315
2,2.0,0.18062,0.06777,0.75161
0,0.0,0.82047,0.14833,0.03119
0,0.0,0.80317,0.16052,0.03631
0,0.0,0.82997,0.11271,0.05732
1,1.0,0.01894,0.97645,0.00461
1,0.0,0.82431,0.11624,0.05945
0,2.0,0.1807,0.06785,0.75145
1,0.0,0.82857,0.1137,0.05774
1,1.0,0.32775,0.61369,0.05857
1,1.0,0.33654,0.60516,0.05831
0,0.0,0.60846,0.30915,0.08239
2,0.0,0.82953,0.11284,0.05762
0,0.0,0.82861,0.11342,0.05797
2,2.0,0.18068,0.06784,0.75148
1,1.0,0.00597,0.99068,0.00335
0,2.0,0.1807,0.06786,0.75145
0,0.0,0.79985,0.16659,0.03356
0,0.0,0.82583,0.11523,0.05894
0,0.0,0.82879,0.1134,0.05781
0,0.0,0.81058,0.15713,0.03229
0,0.0,0.81354,0.1195,0.06696
0,0.0,0.81231,0.15567,0.03202
1,1.0,0.27227,0.68079,0.04694
2,2.0,0.18069,0.06785,0.75146
0,0.0,0.82765,0.11372,0.05864
0,1.0,0.01507,0.98134,0.00359
0,2.0,0.1806,0.06777,0.75163
0,0.0,0.8299,0.11272,0.05738
0,1.0,0.27195,0.67842,0.04963
0,2.0,0.18069,0.06786,0.75145
0,2.0,0.18077,0.06779,0.75143
1,2.0,0.18065,0.06782,0.75153
2,0.0,0.83012,0.112,0.05787
0,0.0,0.81906,0.14967,0.03127
0,0.0,0.82917,0.11328,0.05755
1,0.0,0.54363,0.39087,0.0655
2,2.0,0.18068,0.06784,0.75148
0,0.0,0.82978,0.11283,0.05739
1,1.0,0.00596,0.99069,0.00335
1,1.0,0.00596,0.99068,0.00335
2,2.0,0.18065,0.06782,0.75153
0,0.0,0.7402,0.21819,0.04161
2,2.0,0.18068,0.06784,0.75147
0,0.0,0.6132,0.26735,0.11945
1,2.0,0.00259,0.0025,0.99491
2,0.0,0.78377,0.128,0.08823
0,0.0,0.82128,0.1475,0.03122
0,0.0,0.73982,0.21782,0.04236
1,0.0,0.82615,0.11344,0.06041
1,2.0,0.18069,0.06785,0.75146
2,2.0,0.18064,0.06781,0.75155
1,1.0,0.40373,0.52967,0.0666
1,1.0,0.01542,0.9809,0.00368
1,1.0,0.00607,0.99061,0.00332
0,0.0,0.80722,0.16005,0.03273
2,2.0,0.18066,0.06784,0.7515
0,2.0,0.18067,0.0678,0.75153
1,2.0,0.18068,0.06785,0.75146
0,0.0,0.82386,0.11625,0.05988
0,0.0,0.81793,0.15046,0.0316
2,2.0,0.18067,0.06784,0.75148
0,0.0,0.82645,0.11408,0.05947
0,0.0,0.80077,0.16378,0.03545
0,0.0,0.82027,0.1484,0.03133
0,0.0,0.82777,0.11386,0.05837
1,1.0,0.00598,0.99068,0.00334
0,0.0,0.82701,0.11444,0.05855
0,0.0,0.82988,0.11253,0.0576
0,0.0,0.8175,0.15091,0.03159
1,1.0,0.01612,0.98002,0.00386
0,0.0,0.82126,0.14744,0.0313
2,1.0,0.01508,0.98132,0.0036
0,0.0,0.75514,0.18306,0.06179
0,0.0,0.82076,0.14791,0.03133
2,0.0,0.78155,0.17043,0.04802
2,2.0,0.18068,0.06785,0.75147
2,2.0,0.18067,0.06784,0.75149
0,0.0,0.83027,0.11238,0.05735
0,0.0,0.59383,0.35306,0.05312
0,0.0,0.81616,0.1522,0.03164
0,0.0,0.82986,0.11271,0.05743
0,0.0,0.82621,0.11481,0.05898
0,0.0,0.8193,0.14936,0.03134
0,0.0,0.82074,0.1478,0.03146
1,1.0,0.04264,0.94621,0.01115
0,0.0,0.82428,0.14364,0.03208
1,1.0,0.02321,0.97099,0.0058
0,0.0,0.82888,0.11302,0.0581
1,2.0,0.1806,0.06781,0.75159
0,0.0,0.83057,0.11183,0.05761
1,0.0,0.51552,0.36254,0.12194
0,0.0,0.82891,0.11319,0.0579
0,0.0,0.82559,0.11456,0.05985
1,1.0,0.08371,0.89833,0.01796
0,0.0,0.82968,0.11283,0.05749
2,0.0,0.83,0.1126,0.05741
0,1.0,0.2626,0.69145,0.04595
0,2.0,0.18061,0.06781,0.75157
0,2.0,0.18065,0.06784,0.75151
1,1.0,0.04262,0.94623,0.01115
0,0.0,0.82804,0.13803,0.03393
0,0.0,0.8248,0.11611,0.05909
0,2.0,0.18059,0.06777,0.75165
0,0.0,0.8299,0.11219,0.05791
1,1.0,0.06919,0.91509,0.01572
0,0.0,0.82968,0.11298,0.05734
