y_true,y_pred,neutral,positive,negative
0,0.0,0.95113,0.04665,0.00223
2,2.0,0.14374,0.00181,0.85445
1,0.0,0.98371,0.01489,0.00141
1,0.0,0.89497,0.08928,0.01575
1,1.0,0.00124,0.99536,0.00341
2,2.0,0.00588,0.06038,0.93375
1,1.0,0.01184,0.9873,0.00086
2,2.0,0.01319,0.00214,0.98468
1,1.0,0.00152,0.99691,0.00157
1,1.0,0.00196,0.99637,0.00167
0,0.0,0.99669,0.00161,0.0017
1,1.0,0.00165,0.99609,0.00225
1,1.0,0.00826,0.99083,0.00091
0,0.0,0.98672,0.01229,0.00099
0,0.0,0.99499,0.00402,0.00098
1,1.0,0.16373,0.82009,0.01618
0,0.0,0.96636,0.03221,0.00143
0,0.0,0.99598,0.00201,0.002
1,1.0,0.00226,0.99646,0.00127
0,0.0,0.98943,0.00111,0.00946
1,1.0,0.00206,0.99524,0.0027
1,1.0,0.00409,0.99493,0.00098
0,0.0,0.95242,0.0051,0.04248
0,0.0,0.9967,0.00128,0.00202
0,0.0,0.79662,0.20165,0.00173
0,0.0,0.99405,0.005,0.00095
0,0.0,0.98795,0.01112,0.00094
2,0.0,0.92983,0.06512,0.00505
0,0.0,0.98299,0.01416,0.00285
1,1.0,0.00225,0.99635,0.0014
0,0.0,0.99283,0.00398,0.00319
1,1.0,0.07602,0.92251,0.00147
1,1.0,0.00167,0.99636,0.00197
1,1.0,0.00161,0.99571,0.00268
0,0.0,0.97103,0.02684,0.00213
0,0.0,0.99229,0.0066,0.0011
2,2.0,0.0117,0.0019,0.9864
1,1.0,0.00171,0.9963,0.002
0,0.0,0.99624,0.00239,0.00137
0,0.0,0.98774,0.01127,0.00099
0,0.0,0.97142,0.01782,0.01076
1,1.0,0.00493,0.99415,0.00092
0,0.0,0.99284,0.00603,0.00113
2,2.0,0.08683,0.00173,0.91144
1,1.0,0.01436,0.98464,0.00099
1,1.0,0.00701,0.99175,0.00124
1,1.0,0.00217,0.99618,0.00165
1,1.0,0.00406,0.99453,0.00142
0,0.0,0.98411,0.01396,0.00194
1,1.0,0.17065,0.82738,0.00197
0,0.0,0.97678,0.0038,0.01942
1,1.0,0.00616,0.99231,0.00153
1,1.0,0.00136,0.99665,0.00199
2,2.0,0.03455,0.00146,0.96399
0,0.0,0.99658,0.00179,0.00163
0,0.0,0.9966,0.00172,0.00168
0,0.0,0.99632,0.00148,0.00219
1,1.0,0.0087,0.9905,0.0008
0,0.0,0.96667,0.00158,0.03175
1,1.0,0.1791,0.81901,0.00189
2,0.0,0.68356,0.00282,0.31363
0,0.0,0.99495,0.00292,0.00213
1,1.0,0.0026,0.99602,0.00138
0,0.0,0.99297,0.00335,0.00368
1,1.0,0.0023,0.99616,0.00154
0,0.0,0.89744,0.05006,0.0525
0,0.0,0.99346,0.00151,0.00504
1,1.0,0.00852,0.9907,0.00077
0,0.0,0.98554,0.01266,0.0018
0,0.0,0.99069,0.00226,0.00704
2,2.0,0.20017,0.00179,0.79804
2,2.0,0.05162,0.00208,0.9463
2,2.0,0.01535,0.00206,0.98259
0,0.0,0.83302,0.0015,0.16547
1,1.0,0.14044,0.85756,0.002
0,0.0,0.99558,0.00143,0.00299
2,2.0,0.01181,0.00172,0.98646
1,1.0,0.01231,0.98693,0.00076
0,0.0,0.99334,0.00573,0.00093
2,2.0,0.01131,0.00266,0.98603
1,1.0,0.00188,0.99474,0.00339
2,0.0,0.49459,0.25945,0.24596
1,1.0,0.00537,0.99373,0.00091
0,0.0,0.89133,0.06345,0.04522
1,1.0,0.00381,0.99535,0.00084
0,0.0,0.9941,0.00475,0.00114
0,0.0,0.99252,0.00607,0.00141
0,0.0,0.99671,0.00168,0.00161
1,0.0,0.54924,0.04899,0.40178
1,1.0,0.00483,0.99401,0.00116
1,1.0,0.00485,0.99403,0.00112
0,2.0,0.42701,0.04635,0.52665
1,1.0,0.00163,0.99571,0.00267
2,2.0,0.01123,0.00275,0.98602
0,0.0,0.99422,0.00467,0.0011
0,0.0,0.98662,0.01233,0.00105
2,2.0,0.00795,0.00353,0.98852
1,1.0,0.00097,0.98943,0.0096
1,1.0,0.00304,0.99477,0.00218
1,1.0,0.01052,0.98795,0.00153
0,0.0,0.81656,0.11851,0.06493
0,0.0,0.98629,0.01192,0.00179
0,0.0,0.99621,0.00245,0.00133
2,2.0,0.05025,0.00486,0.94489
1,1.0,0.01672,0.98229,0.00099
1,1.0,0.00289,0.99566,0.00144
2,2.0,0.03032,0.0025,0.96718
2,2.0,0.00602,0.00384,0.99014
1,1.0,0.19111,0.80726,0.00163
2,2.0,0.11168,0.00649,0.88183
1,1.0,0.00339,0.9955,0.00112
1,1.0,0.00182,0.99675,0.00143
1,1.0,0.00361,0.99501,0.00138
1,1.0,0.00733,0.99175,0.00092
2,2.0,0.01727,0.00186,0.98087
0,0.0,0.96146,0.03686,0.00167
1,1.0,0.00811,0.9891,0.0028
1,1.0,0.00166,0.9967,0.00164
0,0.0,0.99535,0.00163,0.00302
0,0.0,0.99602,0.00278,0.0012
1,1.0,0.00787,0.99108,0.00104
0,0.0,0.98253,0.0028,0.01467
0,0.0,0.99561,0.00289,0.0015
1,1.0,0.00269,0.99632,0.00099
0,0.0,0.99608,0.00094,0.00297
2,0.0,0.97343,0.00332,0.02326
0,0.0,0.98637,0.00267,0.01096
1,0.0,0.38054,0.37725,0.2422
1,1.0,0.00637,0.99267,0.00096
1,1.0,0.00426,0.99471,0.00103
0,0.0,0.98355,0.01337,0.00308
1,1.0,0.00169,0.99615,0.00215
1,1.0,0.00251,0.99631,0.00118
1,1.0,0.12661,0.8717,0.00169
0,0.0,0.99592,0.00209,0.00199
0,0.0,0.95167,0.04718,0.00115
0,0.0,0.99152,0.00095,0.00753
0,0.0,0.98665,0.0122,0.00115
0,0.0,0.99616,0.0016,0.00224
0,0.0,0.99514,0.00369,0.00117
1,1.0,0.03607,0.96191,0.00202
1,1.0,0.00379,0.99538,0.00083
1,1.0,0.00701,0.99223,0.00076
0,0.0,0.51648,0.48154,0.00198
0,0.0,0.9841,0.01464,0.00126
0,0.0,0.99612,0.00267,0.00122
0,1.0,0.25091,0.74382,0.00527
0,0.0,0.99682,0.00158,0.00161
0,0.0,0.98035,0.01687,0.00278
0,0.0,0.99544,0.00107,0.00349
1,1.0,0.00303,0.99576,0.00121
0,0.0,0.98999,0.00158,0.00843
1,1.0,0.00261,0.99644,0.00095
0,0.0,0.99629,0.00178,0.00193
1,1.0,0.0019,0.9965,0.00159
2,2.0,0.00866,0.00222,0.98911
0,0.0,0.98841,0.01058,0.00101
2,1.0,0.00145,0.99529,0.00325
0,0.0,0.94836,0.04719,0.00445
1,1.0,0.00221,0.99596,0.00182
2,2.0,0.01222,0.00236,0.98542
1,1.0,0.18287,0.8139,0.00323
1,1.0,0.02178,0.97702,0.00119
0,0.0,0.97223,0.02684,0.00094
0,0.0,0.99116,0.00392,0.00492
0,0.0,0.99571,0.00284,0.00145
1,1.0,0.00608,0.993,0.00092
2,2.0,0.02209,0.00185,0.97606
0,0.0,0.88984,0.10768,0.00249
1,1.0,0.00475,0.99391,0.00134
0,0.0,0.98817,0.00166,0.01017
1,1.0,0.00298,0.99571,0.00131
0,0.0,0.97573,0.02277,0.0015
0,0.0,0.99667,0.00177,0.00156
2,2.0,0.00393,0.005,0.99107
0,0.0,0.95174,0.00147,0.04679
0,0.0,0.97413,0.02452,0.00136
0,0.0,0.96088,0.00719,0.03193
0,0.0,0.99516,0.00351,0.00133
1,1.0,0.01302,0.98168,0.00529
1,1.0,0.00145,0.99475,0.0038
1,1.0,0.03762,0.96043,0.00195
0,0.0,0.99612,0.00229,0.00159
0,0.0,0.96925,0.02963,0.00113
0,0.0,0.98768,0.01143,0.0009
0,0.0,0.99395,0.00324,0.00282
0,2.0,0.05677,0.05135,0.89188
1,1.0,0.01346,0.98532,0.00122
0,0.0,0.75415,0.24196,0.00389
0,0.0,0.65998,0.00795,0.33208
0,0.0,0.99679,0.00126,0.00195
0,0.0,0.99596,0.00187,0.00217
0,0.0,0.96411,0.03279,0.0031
1,1.0,0.002,0.99428,0.00372
2,2.0,0.0072,0.00217,0.99063
1,1.0,0.0023,0.99649,0.00121
1,1.0,0.00331,0.99534,0.00135
1,1.0,0.00346,0.99542,0.00112
0,0.0,0.99455,0.00432,0.00113
1,0.0,0.99166,0.00695,0.00139
0,0.0,0.99413,0.00445,0.00142
0,0.0,0.94318,0.01795,0.03886
0,0.0,0.9936,0.00097,0.00543
0,0.0,0.9813,0.01307,0.00563
1,1.0,0.00218,0.99608,0.00174
2,2.0,0.00813,0.00359,0.98828
0,0.0,0.9906,0.0084,0.001
0,0.0,0.99515,0.0035,0.00135
0,0.0,0.9966,0.00171,0.00169
0,0.0,0.96808,0.03056,0.00136
1,1.0,0.03788,0.95971,0.00241
1,1.0,0.38986,0.58289,0.02725
1,1.0,0.01179,0.98727,0.00094
1,1.0,0.00172,0.99589,0.00239
0,0.0,0.78883,0.09027,0.12091
1,1.0,0.0088,0.9904,0.0008
2,0.0,0.95176,0.0025,0.04573
1,1.0,0.00261,0.99579,0.0016
1,1.0,0.00154,0.99509,0.00337
0,0.0,0.99128,0.00773,0.001
0,0.0,0.99283,0.00613,0.00103
0,0.0,0.99469,0.00398,0.00133
0,0.0,0.96446,0.00241,0.03313
0,1.0,0.20143,0.79385,0.00471
2,2.0,0.02107,0.00189,0.97704
1,1.0,0.01225,0.98641,0.00134
1,1.0,0.00598,0.99291,0.0011
0,0.0,0.99437,0.00469,0.00094
2,2.0,0.02747,0.00189,0.97064
0,0.0,0.93107,0.06638,0.00255
0,0.0,0.82875,0.14639,0.02487
1,1.0,0.05827,0.94077,0.00096
0,0.0,0.99317,0.00545,0.00138
2,2.0,0.21302,0.00274,0.78424
0,0.0,0.77216,0.22565,0.0022
0,0.0,0.99562,0.0029,0.00148
1,1.0,0.02219,0.97666,0.00115
0,0.0,0.91681,0.08118,0.00201
0,0.0,0.98348,0.00287,0.01365
0,0.0,0.92103,0.02778,0.05119
0,0.0,0.98754,0.01156,0.0009
0,0.0,0.99385,0.00473,0.00142
1,0.0,0.86624,0.13147,0.00229
0,0.0,0.9861,0.01292,0.00098
0,0.0,0.81275,0.18387,0.00338
0,0.0,0.98923,0.00105,0.00973
0,0.0,0.98779,0.01099,0.00122
1,1.0,0.03528,0.9634,0.00132
2,2.0,0.02034,0.147,0.83266
0,0.0,0.84048,0.1573,0.00222
2,2.0,0.03189,0.00186,0.96624
0,0.0,0.99653,0.00159,0.00188
1,1.0,0.0129,0.98617,0.00093
0,0.0,0.98296,0.01415,0.00289
1,2.0,0.24984,0.16168,0.58848
1,1.0,0.01446,0.98436,0.00118
0,0.0,0.86085,0.13722,0.00193
0,0.0,0.99611,0.00239,0.00149
0,0.0,0.99427,0.00159,0.00414
0,0.0,0.9894,0.00823,0.00237
1,1.0,0.00208,0.9961,0.00182
0,0.0,0.99496,0.00346,0.00159
0,0.0,0.9953,0.00353,0.00117
1,1.0,0.05967,0.93765,0.00268
0,0.0,0.99658,0.00205,0.00137
0,0.0,0.92666,0.07065,0.00269
0,1.0,0.04327,0.95483,0.00189
0,0.0,0.80713,0.18781,0.00506
1,1.0,0.00465,0.99453,0.00083
0,0.0,0.99589,0.00278,0.00133
1,1.0,0.02624,0.97268,0.00109
0,0.0,0.93002,0.06619,0.00379
0,0.0,0.99471,0.00405,0.00124
0,0.0,0.946,0.05074,0.00326
1,1.0,0.0069,0.99216,0.00094
2,2.0,0.37209,0.00239,0.62552
1,1.0,0.03154,0.96732,0.00114
2,2.0,0.08592,0.00147,0.91261
0,0.0,0.9852,0.0138,0.00099
0,0.0,0.99316,0.00302,0.00382
0,0.0,0.99328,0.00463,0.0021
1,1.0,0.01748,0.98167,0.00085
0,0.0,0.9962,0.00237,0.00143
1,1.0,0.086,0.91262,0.00138
0,0.0,0.98915,0.00541,0.00544
1,1.0,0.00088,0.99068,0.00844
0,0.0,0.99581,0.00183,0.00236
0,0.0,0.96857,0.00633,0.0251
0,0.0,0.95414,0.04424,0.00162
0,0.0,0.92343,0.07425,0.00232
0,0.0,0.88746,0.04243,0.07011
1,1.0,0.00104,0.99247,0.00648
1,0.0,0.94241,0.05145,0.00615
0,1.0,0.02484,0.96763,0.00753
0,0.0,0.99639,0.00205,0.00156
1,1.0,0.0012,0.99005,0.00875
0,0.0,0.97475,0.02428,0.00097
2,2.0,0.12569,0.00147,0.87285
0,0.0,0.98363,0.00168,0.01469
0,0.0,0.95415,0.02126,0.02458
1,1.0,0.00192,0.99671,0.00137
0,0.0,0.56163,0.00266,0.43571
2,2.0,0.03174,0.00151,0.96675
1,1.0,0.00218,0.99659,0.00123
1,1.0,0.0023,0.99603,0.00168
1,1.0,0.06292,0.93581,0.00127
1,1.0,0.15321,0.84521,0.00158
2,2.0,0.04506,0.00139,0.95354
0,0.0,0.99281,0.00486,0.00233
1,1.0,0.06374,0.9348,0.00146
0,1.0,0.36354,0.63315,0.00331
0,0.0,0.88026,0.00121,0.11854
2,2.0,0.02958,0.00141,0.96901
1,1.0,0.00111,0.98236,0.01654
1,1.0,0.0023,0.99644,0.00126
1,1.0,0.0017,0.99557,0.00273
2,0.0,0.67545,0.00209,0.32246
1,1.0,0.00474,0.99435,0.00091
0,0.0,0.9963,0.00215,0.00155
2,2.0,0.03774,0.00121,0.96105
0,0.0,0.9945,0.00148,0.00402
0,2.0,0.05789,0.00116,0.94096
2,2.0,0.01654,0.00153,0.98193
1,1.0,0.00257,0.99569,0.00174
1,1.0,0.00448,0.99464,0.00089
1,0.0,0.84579,0.00259,0.15161
1,1.0,0.00202,0.99603,0.00195
0,0.0,0.99316,0.00495,0.00189
1,1.0,0.01344,0.98581,0.00075
0,0.0,0.99548,0.00106,0.00346
0,2.0,0.18235,0.04772,0.76993
1,0.0,0.5389,0.45737,0.00373
0,0.0,0.96944,0.02291,0.00765
0,0.0,0.99457,0.00414,0.00129
1,1.0,0.12963,0.86862,0.00175
0,0.0,0.64133,0.0013,0.35737
0,0.0,0.99434,0.00454,0.00112
0,0.0,0.99436,0.00123,0.00441
0,0.0,0.96482,0.03328,0.00189
1,1.0,0.00924,0.98964,0.00112
0,0.0,0.99554,0.00284,0.00162
2,2.0,0.02004,0.0014,0.97856
1,1.0,0.00861,0.98997,0.00143
0,0.0,0.99141,0.00762,0.00097
2,2.0,0.01179,0.0022,0.98601
0,0.0,0.99578,0.00285,0.00137
2,2.0,0.0311,0.00376,0.96514
1,1.0,0.00146,0.99649,0.00206
1,1.0,0.00223,0.99608,0.00169
1,1.0,0.03958,0.95906,0.00135
0,0.0,0.97379,0.02516,0.00106
0,0.0,0.99632,0.00235,0.00133
0,0.0,0.99522,0.00371,0.00108
1,1.0,0.0067,0.99162,0.00168
2,1.0,0.27597,0.71806,0.00597
0,0.0,0.92639,0.07145,0.00216
1,1.0,0.1907,0.80451,0.0048
1,0.0,0.89561,0.10285,0.00154
1,0.0,0.83649,0.15995,0.00356
0,0.0,0.98876,0.0038,0.00745
1,1.0,0.00283,0.99521,0.00197
0,0.0,0.99487,0.00395,0.00118
0,0.0,0.98597,0.01178,0.00225
2,0.0,0.76202,0.00327,0.23471
0,0.0,0.81795,0.17276,0.00929
0,0.0,0.9923,0.00628,0.00143
0,0.0,0.89244,0.01936,0.0882
0,0.0,0.98484,0.01399,0.00117
1,1.0,0.00991,0.98902,0.00108
0,0.0,0.99049,0.00821,0.0013
0,0.0,0.99574,0.00118,0.00308
0,0.0,0.99465,0.00184,0.00352
1,1.0,0.00636,0.88602,0.10762
0,0.0,0.98657,0.01232,0.00111
1,1.0,0.03514,0.96317,0.00169
0,0.0,0.99557,0.00316,0.00127
0,0.0,0.98218,0.01559,0.00224
0,0.0,0.92841,0.01997,0.05162
1,1.0,0.00922,0.98988,0.0009
1,1.0,0.00573,0.99307,0.0012
1,1.0,0.27687,0.7214,0.00173
1,1.0,0.00342,0.99564,0.00094
2,2.0,0.07868,0.01124,0.91008
1,1.0,0.002,0.99649,0.00151
1,1.0,0.11416,0.88415,0.0017
0,0.0,0.99481,0.00134,0.00385
1,1.0,0.08557,0.91257,0.00186
1,1.0,0.00192,0.99643,0.00164
2,2.0,0.0992,0.00137,0.89943
0,0.0,0.99145,0.00704,0.00151
1,1.0,0.00431,0.99481,0.00088
0,0.0,0.97923,0.0193,0.00147
0,0.0,0.99259,0.00626,0.00115
0,0.0,0.87588,0.11877,0.00536
0,0.0,0.99016,0.00886,0.00098
0,0.0,0.97602,0.01066,0.01332
0,0.0,0.99414,0.00443,0.00143
1,1.0,0.00952,0.98961,0.00087
1,1.0,0.06536,0.93359,0.00105
1,1.0,0.012,0.98708,0.00092
0,0.0,0.9546,0.03097,0.01443
1,1.0,0.00234,0.99628,0.00138
0,0.0,0.9899,0.00224,0.00787
2,2.0,0.01268,0.002,0.98533
0,0.0,0.96353,0.03254,0.00392
0,0.0,0.99636,0.00229,0.00134
0,0.0,0.97545,0.02251,0.00204
1,1.0,0.13103,0.86523,0.00374
0,0.0,0.71731,0.00499,0.2777
1,0.0,0.61691,0.38072,0.00237
2,2.0,0.04558,0.00375,0.95066
0,0.0,0.99659,0.00127,0.00214
0,0.0,0.98563,0.00608,0.00828
2,2.0,0.03952,0.00171,0.95877
0,0.0,0.99592,0.00185,0.00222
1,1.0,0.00261,0.99624,0.00115
2,0.0,0.9196,0.00126,0.07914
2,2.0,0.01131,0.00171,0.98698
0,0.0,0.99326,0.0056,0.00114
0,0.0,0.91366,0.08477,0.00157
0,0.0,0.95109,0.03002,0.01889
0,0.0,0.98543,0.00298,0.01159
1,1.0,0.00201,0.99619,0.0018
0,0.0,0.97222,0.02463,0.00314
0,0.0,0.99494,0.00378,0.00127
0,0.0,0.58331,0.40785,0.00884
2,2.0,0.01094,0.00246,0.9866
0,0.0,0.98615,0.01282,0.00103
0,0.0,0.99613,0.0027,0.00117
0,0.0,0.99597,0.00249,0.00155
2,2.0,0.02023,0.00144,0.97833
1,0.0,0.87005,0.12756,0.0024
0,0.0,0.99196,0.00141,0.00663
1,1.0,0.00395,0.99485,0.0012
0,0.0,0.9905,0.00836,0.00114
0,0.0,0.99489,0.00387,0.00124
1,1.0,0.00333,0.99547,0.0012
0,0.0,0.88587,0.1116,0.00253
0,2.0,0.17363,0.00135,0.82502
0,0.0,0.99643,0.00232,0.00126
2,2.0,0.21666,0.00418,0.77915
1,1.0,0.01057,0.9887,0.00073
1,1.0,0.03295,0.96524,0.00182
1,1.0,0.00263,0.99616,0.00121
1,1.0,0.00095,0.99395,0.0051
0,0.0,0.98484,0.0137,0.00146
1,1.0,0.00713,0.99151,0.00136
1,1.0,0.00435,0.97178,0.02387
2,2.0,0.06628,0.00354,0.93017
0,0.0,0.9944,0.00122,0.00437
2,2.0,0.00936,0.00161,0.98903
1,1.0,0.4756,0.5196,0.0048
1,1.0,0.00277,0.99398,0.00325
1,1.0,0.01623,0.9828,0.00097
2,0.0,0.57514,0.00344,0.42142
0,0.0,0.99236,0.00159,0.00605
1,1.0,0.00422,0.99454,0.00125
0,0.0,0.98993,0.00901,0.00107
0,0.0,0.99485,0.00403,0.00112
0,0.0,0.99375,0.0045,0.00175
0,0.0,0.99471,0.00364,0.00165
1,1.0,0.00283,0.99601,0.00116
0,0.0,0.99549,0.00339,0.00112
2,2.0,0.09354,0.00142,0.90504
0,0.0,0.93652,0.06116,0.00232
1,1.0,0.00208,0.9958,0.00212
2,2.0,0.0052,0.01133,0.98347
1,1.0,0.00202,0.99668,0.00129
0,0.0,0.92486,0.07214,0.003
0,0.0,0.99418,0.00483,0.00099
1,1.0,0.00207,0.99607,0.00186
1,1.0,0.00213,0.99671,0.00117
2,2.0,0.01453,0.00154,0.98394
0,0.0,0.92058,0.00111,0.07831
1,1.0,0.00133,0.99647,0.0022
0,0.0,0.9365,0.06189,0.00161
1,1.0,0.01921,0.97505,0.00574
2,0.0,0.82203,0.01058,0.16739
1,1.0,0.00698,0.99197,0.00106
2,2.0,0.02403,0.00174,0.97424
1,1.0,0.00313,0.99559,0.00128
2,2.0,0.0143,0.00187,0.98383
2,2.0,0.01681,0.0017,0.9815
2,2.0,0.01929,0.00205,0.97866
1,0.0,0.85812,0.13739,0.00449
1,1.0,0.05646,0.94095,0.00259
0,0.0,0.99634,0.00207,0.00159
0,0.0,0.99502,0.00163,0.00335
0,0.0,0.991,0.00264,0.00637
2,2.0,0.01715,0.00185,0.981
1,1.0,0.00422,0.99489,0.00088
1,1.0,0.00277,0.99551,0.00172
2,0.0,0.75109,0.00114,0.24777
0,0.0,0.80926,0.0015,0.18924
1,1.0,0.00444,0.99408,0.00148
0,0.0,0.99335,0.00491,0.00174
1,1.0,0.00203,0.99651,0.00146
1,1.0,0.01677,0.98205,0.00119
1,1.0,0.00492,0.99412,0.00097
0,0.0,0.99642,0.00237,0.0012
1,1.0,0.00245,0.99633,0.00122
1,1.0,0.00463,0.99446,0.00091
0,0.0,0.99153,0.00744,0.00104
0,0.0,0.97858,0.01799,0.00342
1,1.0,0.00366,0.99509,0.00125
1,1.0,0.00214,0.99618,0.00168
1,1.0,0.34895,0.64767,0.00338
0,0.0,0.84765,0.03851,0.11384
0,0.0,0.99112,0.00756,0.00132
0,0.0,0.99472,0.00429,0.00098
0,0.0,0.92573,0.07228,0.00198
1,1.0,0.10744,0.88406,0.00849
2,2.0,0.05359,0.00138,0.94503
0,0.0,0.99497,0.00372,0.00132
1,1.0,0.00962,0.98958,0.0008
1,1.0,0.0409,0.9578,0.00131
1,1.0,0.01385,0.97823,0.00793
0,0.0,0.99267,0.0037,0.00362
1,1.0,0.00441,0.78367,0.21192
2,2.0,0.04192,0.0017,0.95638
0,0.0,0.99616,0.00259,0.00125
0,0.0,0.97081,0.02821,0.00097
0,0.0,0.98801,0.0111,0.00089
2,2.0,0.00892,0.00357,0.9875
1,1.0,0.03351,0.9646,0.00189
1,0.0,0.83074,0.16699,0.00227
0,0.0,0.9106,0.07995,0.00944
0,0.0,0.99619,0.00133,0.00248
0,0.0,0.98936,0.00906,0.00158
0,0.0,0.99258,0.0027,0.00472
2,2.0,0.01984,0.00201,0.97815
0,0.0,0.98604,0.01139,0.00256
1,1.0,0.02933,0.96485,0.00581
2,2.0,0.01197,0.00192,0.9861
0,0.0,0.99451,0.00147,0.00403
1,1.0,0.17657,0.82154,0.00189
1,1.0,0.01502,0.98389,0.00109
1,1.0,0.22341,0.45106,0.32553
0,0.0,0.99291,0.00616,0.00093
0,0.0,0.99591,0.00264,0.00145
1,1.0,0.00282,0.99622,0.00096
2,2.0,0.01071,0.00546,0.98382
2,0.0,0.82411,0.00332,0.17257
2,2.0,0.03669,0.00135,0.96196
0,0.0,0.9967,0.00136,0.00195
2,2.0,0.1783,0.01918,0.80252
0,0.0,0.55824,0.43592,0.00584
2,2.0,0.10138,0.00355,0.89507
0,0.0,0.98054,0.01776,0.0017
0,0.0,0.981,0.0176,0.0014
0,0.0,0.71937,0.27714,0.00349
0,0.0,0.99561,0.00296,0.00143
0,0.0,0.99571,0.00263,0.00166
2,0.0,0.95862,0.00071,0.04067
0,0.0,0.93516,0.06344,0.00141
1,1.0,0.00965,0.9893,0.00105
0,0.0,0.98648,0.00249,0.01103
1,1.0,0.00273,0.99576,0.00152
1,1.0,0.00436,0.99436,0.00127
0,0.0,0.81011,0.1694,0.02049
0,0.0,0.99546,0.0035,0.00104
0,0.0,0.99248,0.00182,0.0057
0,0.0,0.97021,0.02877,0.00103
1,1.0,0.00794,0.99125,0.00081
1,1.0,0.07284,0.9256,0.00156
2,2.0,0.00729,0.00388,0.98883
1,1.0,0.00124,0.99681,0.00196
0,0.0,0.96733,0.02875,0.00392
0,0.0,0.89532,0.02497,0.07972
0,0.0,0.95295,0.00134,0.04572
1,1.0,0.00208,0.99587,0.00205
1,1.0,0.0057,0.99328,0.00102
1,1.0,0.09307,0.90496,0.00197
1,1.0,0.28883,0.7085,0.00267
0,0.0,0.99517,0.0021,0.00274
0,0.0,0.99577,0.00212,0.00211
1,1.0,0.0022,0.99603,0.00177
2,2.0,0.04622,0.00192,0.95186
0,0.0,0.99654,0.00211,0.00135
0,0.0,0.99065,0.00809,0.00127
0,0.0,0.98309,0.01255,0.00436
0,0.0,0.99623,0.00131,0.00246
0,0.0,0.99538,0.0029,0.00172
0,0.0,0.99067,0.0084,0.00093
1,1.0,0.02887,0.96972,0.00141
1,1.0,0.21086,0.76294,0.0262
1,1.0,0.0162,0.98285,0.00094
0,0.0,0.99491,0.0038,0.00129
1,1.0,0.00325,0.9959,0.00085
0,0.0,0.99274,0.00489,0.00237
0,1.0,0.0567,0.94099,0.00231
0,0.0,0.93182,0.06634,0.00184
1,1.0,0.05134,0.94609,0.00257
1,1.0,0.00217,0.99624,0.00159
0,0.0,0.96563,0.03289,0.00148
0,0.0,0.79006,0.20568,0.00425
0,0.0,0.9678,0.03124,0.00095
1,1.0,0.00472,0.99398,0.00129
0,0.0,0.80348,0.19417,0.00235
1,1.0,0.05902,0.93956,0.00142
1,1.0,0.14224,0.85617,0.00159
2,2.0,0.06133,0.0052,0.93347
2,2.0,0.00651,0.00283,0.99066
2,0.0,0.96758,0.0007,0.03172
1,1.0,0.17477,0.80224,0.023
0,0.0,0.99521,0.00223,0.00256
1,1.0,0.00105,0.9961,0.00286
1,1.0,0.0017,0.99632,0.00198
1,0.0,0.98877,0.00837,0.00286
0,0.0,0.9909,0.00644,0.00266
0,0.0,0.99235,0.00661,0.00105
0,0.0,0.96752,0.00449,0.02799
1,1.0,0.00718,0.98828,0.00455
2,2.0,0.00996,0.00329,0.98675
0,0.0,0.97683,0.01531,0.00786
0,0.0,0.99594,0.00156,0.0025
2,2.0,0.03008,0.00176,0.96816
0,0.0,0.91742,0.08,0.00258
0,0.0,0.98999,0.00254,0.00747
1,1.0,0.00197,0.99665,0.00139
1,1.0,0.00123,0.97112,0.02764
0,0.0,0.9955,0.003,0.0015
0,0.0,0.99324,0.00127,0.00548
1,1.0,0.00237,0.99611,0.00152
0,0.0,0.99238,0.00669,0.00093
0,0.0,0.99589,0.0028,0.00131
2,2.0,0.02229,0.02567,0.95204
2,2.0,0.06295,0.00152,0.93553
1,1.0,0.00142,0.99463,0.00395
0,0.0,0.99649,0.00224,0.00126
0,0.0,0.97566,0.02242,0.00192
1,1.0,0.01235,0.98664,0.00101
1,1.0,0.00195,0.99641,0.00164
0,0.0,0.99587,0.0026,0.00153
0,0.0,0.99631,0.00223,0.00146
0,0.0,0.99112,0.00512,0.00377
0,0.0,0.96539,0.03231,0.0023
0,0.0,0.9677,0.03127,0.00103
0,0.0,0.99654,0.00177,0.00169
0,0.0,0.78902,0.20311,0.00787
1,1.0,0.06711,0.93196,0.00093
1,1.0,0.00466,0.99433,0.00102
2,2.0,0.01007,0.01208,0.97785
1,1.0,0.00194,0.99634,0.00171
1,1.0,0.04446,0.95431,0.00123
2,2.0,0.07364,0.00462,0.92174
2,0.0,0.69505,0.0131,0.29186
0,0.0,0.99526,0.00094,0.00379
2,2.0,0.01104,0.00154,0.98741
2,2.0,0.03012,0.00314,0.96674
1,1.0,0.00666,0.9892,0.00414
1,1.0,0.00654,0.99236,0.00109
1,1.0,0.00398,0.99511,0.00091
1,1.0,0.00467,0.99426,0.00107
2,2.0,0.05541,0.0563,0.88829
0,0.0,0.9522,0.00196,0.04584
1,1.0,0.0075,0.99171,0.00079
0,0.0,0.99644,0.00202,0.00154
0,0.0,0.99177,0.00268,0.00556
1,1.0,0.00859,0.99047,0.00094
1,1.0,0.02021,0.9788,0.00099
0,0.0,0.97306,0.025,0.00195
0,0.0,0.9954,0.00342,0.00118
2,2.0,0.05163,0.00146,0.94692
1,1.0,0.00153,0.99587,0.0026
0,0.0,0.99309,0.00265,0.00426
